url,content,type,position
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,Efficient and sophisticated data management is the cornerstone of Open Paws' AI-driven animal advocacy.,text,22
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"Harnessing advanced automation, we aim to refine our database with robust pre-processing, normalisation, and quality-enhancement frameworks.",text,23
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"A survey ofdata management for LLMsfound that if training an LLM beyond 1 epoch, additional training should be done on a small subsection of the highest quality data. The authors recommend having a quality score to filter by within your database and to deduplicate automatically using semantic similarity search (i.e. remove entries that are too semantically similar). They found that a diverse range of domains and instructions is essential and that more complex instructions lead to better downstream performance.",text,24
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,SemDeDupcan be used to find and remove semantic deduplication in training sets for LLMs.,text,25
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"We can usetasksourcefor data preprocessing and normalisation of HuggingFace datasets, automatically formatting them consistently.",text,26
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,Leveraging automation for Open Paws' database management is instrumental in transforming vast data sets into actionable intelligence.,text,27
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,Data Extraction and Structuring,text,28
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"With AI tools, Open Paws sees a pathway to transform unstructured data into valuable insights for advocacy strategies. Yet, ensuring the precision and impartiality of automated extractions remains paramount.",text,29
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"Jellyfish, an open-source LLM built specifically for data pre-processing, can also be used for other data tasks like schema and entity matching. It’s a small model that can be run on a single GPU at 13B parameters and could be used to automate much of the extraction and structuring of data we need.",text,30
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,Bonitois an open-source model for turning any unstructured data into task-specific training data for instruction tuning.,text,31
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,LLMinercan likewise extract Q&A pairs from unstructured documents through chain of thought reasoning.,text,32
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,This article in Towards Data Scienceshows an automated framework for turning any text into a graph automatically.,text,33
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,MANTRAcan be used to extract and analyse trends from unstructured social media data.,text,34
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,AutoIEcan be be used to extract data from scientific PDFs,text,35
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,We can use aKnowledge Pyramidapproach to extract high-level knowledge from existing low-level knowledge in graphs.,text,36
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"The prospect of automating the conversion of social media buzz and dense scientific texts into digestible, actionable knowledge is exciting for Open Paws",text,37
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"Still, the adoption of these powerful tools demands rigour in quality control and adaptability, ensuring the data we mine is both dependable and relevant, fostering advocacy efforts that are not only reactive but also profoundly resonant with our cause.",text,38
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,Synthetic Data,text,39
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,Synthetic data is a tool of significant potential and peril for AI development.,text,40
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"When utilised judiciously, it fosters generalisation and enriches conversation simulation; yet, it can undermine model stability and cognitive functions like reasoning if mismanaged.",text,41
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,A judicious blend of synthetic and authentic data is imperative.,text,42
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"The Curse of Recursionpaper demonstrates how synthetic data can induce model collapse, making models forget data from their pre-training. This emphasises the need for great care when using synthetic data.",text,43
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"The False Promise of Imitating Proprietary LLMsshowed that training small models on synthetic data from large models increases hallucinations and decreases reasoning and logical abilities. This emphasises the importance of pre-training on high-quality data, not fine-tuning on low-quality data.",text,44
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,The user simulatorSocraticwas able to improve performance on base LLMs with synthetic data by modelling training on real human-AI conversations and then using this fine-tuned model to produce outputs that then become the inputs for training a new model called PlatoLM. This shows that when synthetic data is used it should model human-generated data as closely as possible to be effective.,text,45
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"Impossible Distillationshowed that using self distillation between a student and teacher LM, you can generate a highly diverse and high-quality dataset without human feedback. When an LM was trained on these outputs it achieved significantly better results on much fewer parameters and generalised better than LMs trained on human feedback data. This shows that distilling synthetic data to the core knowledge produces much better results than using “raw” synthetic data (i.e. exported conversations with a system like ChatGPT)",text,46
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,Genixerdemonstrates that using multimodal models to generate instruction tuning data can improve performance for image captioning and visual QA tasks. This demonstrates that synthetic data is most helpful in multimodal tasks.,text,47
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"For Open Paws, synthetic data can be instrumental or detrimental depending on how it’s used. Our strategy must entail a balanced, multimodal, distilled and human-like approach in synthesising data.",text,48
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,Language and Linguistics,text,49
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"By incorporating just 1% of tailored, high-quality data in additional languages, AI can master new languages effectively.",text,50
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"We must prioritise authentic content from local campaigners and refine our data filtering, with a vigilant approach towards eliminating speciesist bias.",text,51
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"A concerted effort to embrace linguistic diversity is necessary, especially in ensuring our system is not trained only or centrally on English-language materials and information sources.",text,52
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,This will be vital to our AI models remaining culturally sensitive and linguistically capable.,text,53
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"Language has a much deeper effect on our perception of the world than we usually think, and much of this cannot be captured without the understanding of people who natively speak that language. For example,this papershowed that Arabic and English speakers view time as moving in different directions, whereas Arabic speakers view it as moving from right to left and English see it move from left to right. If you were to translate concepts around how time maps onto space using only word-for-word machine translations you would miss this nuance, which shows one small example of why we must use text written by native speakers to make our database multilingual, and don’t rely exclusively on machine translations.",text,54
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"There’s a hypothesis calledLinguistic Relativitythat suggests language influences and shapes the worldview of it’s speakers and their cognition, and whilst the strongest version of this claim (that languagedeterminesthought) is likely false, there is strong empirical evidence to support the weaker version of this claim (that languageinfluencesthought). This seems to generalise to AI as well as humans, in that AI will often respond differently to the exact same prompt when translated into a different language.",text,55
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"Of particular concern for us is the finding fromThe Language Barrier paperthat LLMs are much more likely to produce unsafe or irrelevant responses to malicious prompts in low resource languages (those which appear infrequently in pre-training data). This effect appears to be “hard-coded” into the LLM during pre-training and cannot be undone later through instruction-tuning. That means that if we don’t have sufficient data in a language during pre-training, it’s very unlikely we will be able to make much progress in removing speciesism in that language during fine-tuning, even if we fine-tune in that language.",text,56
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"Luckily, we don’t need huge datasets in underrepresented languages to make a significant impact during pre-training.LLaMA Beyond Englishfound that models can achieve top transfer in knowledge and response quality in underrepresented languages with less than 1% of the pre-training data. So even if the vast majority of our data is in English, having at least a small amount in other languages will be enough to see huge leaps of performance in downstream tasks for those underrepresented languages - however, Open Paws will be taking additional steps to make sure our dataset is accessible to many other language communities and aware of their experiences and perspectives. It is important that we are not only be able to understand or generate texts in other languages, but remain sensitive to their cultural contexts.",text,57
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"An additional consideration is that LLMs may struggle with language groups such as Chinese, compared to other languages that use Romanised scripts or alphabets. LLMs using token-based approaches have struggled with token planning and representing strings of Chinese characters as tokens. This was shown in theToken-Free LLMs paperwhere token-based language models tended to fail Chinese spelling tests, whilst token-free LLMs using characters or bytes instead of tokens had much better performance.",text,58
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"One possible explanation for this is the diversity of Chinese characters compared to English. English contains 26 characters whilst Chinese contains over 50,000 in common usage, and the number of possible tokens expands exponentially as you increase the number of characters per token (i.e. if you have a 3-character long token, there are 17,576 possible tokens in English and 125,000,000,000,000 possible tokens in Chinese)",text,59
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"There are also many cultural and linguistic differences between different language variants that use Chinese characters (for example, Taiwan and China have very different cultural and linguistic contexts whilst Mandarin and Cantonese both use the same characters despite otherwise having numerous differences).",text,60
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"Taiwan LLMis an example of an open-source model and dataset built to address cultural and linguistic differences between Taiwan and China. In general, we can learn from global and local advocates how to best approach interfacing with their language communities - where common LLM methods struggle with cultural sensitivity and awareness, we should look to those linguistic communities for answers on how to best represent their language.",text,61
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,We need to ensure we collect a diverse and multilingual dataset for pre-training and have local volunteers from a wide variety of regions and cultures participate in feedback collection.,text,62
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"We should also consider training a model specifically in Chinese that operates on bytes or characters, and a separate multilingual model operating on tokens for other languages.",text,63
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,Multiple Modalities,text,64
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,Multimodal capabilities are the cornerstone for extending the reach and relevance of Open Paws' AI endeavours.,text,65
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"The choice between deploying an inherently multimodal network or incrementally integrating multiple sensory modules, tools or encoders within or on top of an LLM hinges on our resource pool and the trajectory of open-source AI.",text,66
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"Nevertheless, the proactive curation of a multimodal dataset positions us to adapt and thrive amidst technological shifts. Multimodality is not merely an option, it’s an essential.",text,67
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"TheModality Plug-and-Play papershows that unimodal encoders can be added to a flexible set of LLM blocks, which maintains accuracy across modalities whilst massively reducing training costs. This could be a good option if we raise less funding than expected and/or state-of-the-art LLMs are significantly better than state-of-the-art MLLMs when we begin training.",text,68
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"DreamLLMexpands multimodal learning by directly learning from raw data for both text and images, bypassing the need for intermediate representations like CLIP embeddings. This end-to-end approach enables it to generate and comprehend multimodal content, including images and text, in their raw form.",text,69
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"OneLLMadds 8 modalities to LLMs at once using a multimodal encoder, which can more efficiently add multiple modalities compared to using a different encoder for each modality.",text,70
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"ByteFormerworks on the byte level instead of tokens to allow for all possible modalities. Instead of predicting the next token, it predicts the next bytes, which removes the need for file decoding at inference time.",text,71
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"ImageBind-LLMintroduces a multi-modality instruction tuning method that efficiently integrates LLMs with multiple modalities such as audio, 3D point clouds, and video, beyond just images and text. Unlike existing approaches that focus on image-text instruction tuning, ImageBind-LLM leverages a unique bind network and an attention-free gating mechanism to align and inject visual and other modality features directly into the LLaMA model's word tokens, enabling it to understand and generate language responses to a wider range of multi-modality inputs.",text,72
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"In recognising the multifaceted nature of animal rights issues, Open Paws should adopt a multimodal approach.",text,73
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"By laying a foundation of multimodal data collection through text, image, and sound, as well as new and emerging data types, we can ensure our models remain up to date throughout new technological advancements.",text,74
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,Pre-Training,text,75
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"Pre-training for AI in animal advocacy should strategically incorporate datasets with focused reasoning and role-specific tasks, possibly represented through graphs for heightened factual precision.",text,76
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"The Mixture of Experts architecture (or similar architectures inspired by it with potential for asynchronous domain-specific expert training), could be the key to addressing varied advocacy challenges.",text,77
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"Existing studies provide guidance on optimal training parameters—epochs, learning rates, data volume, and sparsity—preparing us for some level of data loss yet still anticipating performance gains in essential tasks.",text,78
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"Scaling Expert Language Models with Unsupervised Domain Discoveryclusters related documents, trains “expert” LMs for each cluster and combines them for inference. This functions similarly to MoE but has the added advantage of being able to be trained asynchronously.",text,79
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"TheHow to Rewarm Your Modelpaper showed that while rewarming models first increases the loss on LLMs, in the longer run it improves the downstream performance, outperforming models trained from scratch—even for a large downstream dataset. It also showed that increasing the learning rate during continuing pre-training is the most effective and that continuing pre-training can be very effective at a fraction of the cost compared to pre-training a model from scratch.",text,80
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,TheGive us the Factspaper showed that knowledge encoders and knowledge-guided pre-training tasks can be used to augment LLMs with graph understanding and that this leads to decreased hallucinations in downstream tasks.,text,81
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"Understanding In-Context Learning via Supportive Pretraining Datashowed that supportive pre-training data for ICL tends to contain a higher proportion of rare, long-tail tokens and presents more challenging examples for the model, which may encourage the model to learn from diverse and complex contexts.",text,82
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"Latent Skill Discovery for Chain-of-Thought Reasoningindirectly supports the pre-training process by identifying and utilising latent reasoning skills from unsupervised data. This enables the creation of more focused and effective training examples, enhancing a model's pre-training phase with skills that improve its reasoning capabilities",text,83
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"LocMoEfocuses on reducing the training overhead by optimising token routing and communication strategies. It introduces a novel routing strategy that promotes load balance and locality, thereby minimising communication overhead and improving model training performance. LocMoE demonstrates significant reductions in training time while maintaining accuracy, offering a practical solution to the performance bottlenecks in existing MoE models.",text,84
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,Scaling Data-Constrained Language Modelsfound that 4 epochs is the “sweet spot” for retraining on the same data.,text,85
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"Scaling Laws for Sparsely-Connected Foundation Modelspresents a novel scaling law that connects sparsity, model size, and training data, identifying an ""optimal sparsity"" level that maximises performance for a given model size and data quantity. This research could guide the efficient training and deployment of large models by leveraging sparsity to balance computational costs and model performance.",text,86
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"Rethinking Learning Rate Tuning in the Era of Large Language Modelsintroduces LRBench++, a benchmarking tool for evaluating and facilitating learning rate policies for both traditional neural networks and LLMs.",text,87
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"Critical Data Size from a Grokking Perspectiveinvestigates the critical data size for language models to shift from memorisation to generalisation, a phenomenon termed ""grokking."" It introduces a grokking configuration that reproduces grokking in simple language models through specific initialisations and weight decay adjustments. The study identifies a critical dataset size where models begin to generalise beyond memorisation. This size increases with the model's size, suggesting larger models need more data for effective learning and generalisation.",text,88
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"ReLoRAis a method that applies low-rank updates to train high-rank neural networks efficiently, especially transformers. The paper shows that ReLoRA can achieve comparable performance to traditional training methods but with increased efficiency, particularly as model size grows.",text,89
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,The strategic development of AI within Open Paws hinges on a pre-training regimen that enables the model to grasp complex advocacy issues.,text,90
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"By embedding datasets woven with explicit reasoning and task-oriented examples, and potentially structuring them as graphs, we cultivate an AI equipped with robust factual accuracy, integral for complex advocacy tasks.",text,91
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"Using MoE-style architecture we can allow for the cultivation of specialised skills, fostering domain expertise crucial for tailored animal advocacy.",text,92
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"With empirical data on training epochs, learning rates, and data structures, we can sculpt an AI that not only excels technically, but is profoundly attuned to the ethical mandates of our mission.",text,93
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"Pruning, Compressing, Blending & Merging",text,94
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"Pruning is effective for model compression but is not a means to permanently remove concepts, as pruned information can be reacquired.",text,95
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,Decisions on neuron elimination should be informed by their collective influence on outputs.,text,96
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,Model performance can be improved by blending or merging smaller models.,text,97
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"Additionally, training a compact model and then transferring the learned changes to a larger model helps to reduce the costs associated with large-scale training.",text,98
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"This suggests a novel approach: refining a cohort of smaller domain-specific models and amalgamating their expertise into more extensive systems, hence creating a large-scale, efficient model reflective of smaller-scale training investments.",text,99
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"LoRAfreezes the pre-trained model weights and injects trainable rank decomposition matrices into each layer of the Transformer architecture, greatly reducing the number of trainable parameters for downstream tasks. Compared to GPT-3 175B fine-tuned with Adam, LoRA can reduce the number of trainable parameters by 10,000 times and the GPU memory requirement by 3 times.",text,100
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,Large Language Models Relearn Removed Conceptsshows that models can quickly regain performance post-pruning by relocating advanced concepts to earlier layers and reallocating pruned concepts to primed neurons with similar semantics.,text,101
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"Using Cooperative Game Theory to Prune Neural Networksintroduces a method called Game Theory Assisted Pruning (GTAP), which reduces the neural network’s size while preserving its predictive accuracy. GTAP is based on eliminating neurons in the network based on an estimation of their joint impact on the prediction quality through game theoretic solutions.",text,102
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"EvoMergeutilises model merging for weight crossover and fine-tuning for weight mutation, establishing an evolutionary process to enhance models beyond traditional fine-tuning's limits.",text,103
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"Blending Is All You Needsuggests that when specific smaller models are synergistically blended, they can potentially outperform or match the capabilities of much larger counterparts.",text,104
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"LM-Cocktailproposes a method to fine-tune language models while preserving their general capabilities, addressing catastrophic forgetting. This technique merges fine-tuned models with either the pre-trained base model or other domain-specific models through weighted averaging.",text,105
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"Tuning Language Models by Proxyintroduces proxy-tuning, a method for adapting large language models (LLMs) at decoding time without modifying their weights. By utilising a smaller, fine-tuned model (expert) and its untuned version (anti-expert), proxy-tuning adjusts the output of a base LLM to emulate fine-tuning. This approach efficiently customises large LLMs, showing significant improvements in various tasks and benchmarks while retaining the model's general capabilities and knowledge.",text,106
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"QLoRAis an efficient fine-tuning method designed for quantised large language models, allowing for fine-tuning on a single GPU while preserving performance. It backpropagates gradients through a quantised model into low-rank adapters, achieving high performance with significantly reduced memory requirements.",text,107
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"The integration of pruning, compression, blending, and merging techniques represents a transformative opportunity for Open Paws.",text,108
https://www.openpaws.ai/research-and-reports/literature-review-on-developing-artificial-intelligence-to-advocate-for-animal-rights,"Through these methods, we can develop compact yet formidable AI models imbued with domain-specific expertise, circumventing the exorbitant costs typically tied to the training of large models.",text,109
