"url","content","type","position"
"https://www.fishwelfareinitiative.org/","Transparency |Terms and Conditions & Privacy Policy © 2024 Fish Welfare Initiative, a 501(c)(3) nonprofit corporation (EIN: 85-2065536) Get Involved Careers Donate Newsletter Contact Us","text",23
"https://www.fishwelfareinitiative.org/","https://static.wixstatic.com/media/f27389_60a58e1749174cfbbdfe72d88dd663e6~mv2.png/v1/fill/w_117,h_43,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/f27389_60a58e1749174cfbbdfe72d88dd663e6~mv2.png","image",24
"https://www.fishwelfareinitiative.org/welfare-improvements","https://static.wixstatic.com/media/456215_09ec6f51158b4071aa48514b7e882993~mv2.png/v1/fill/w_210,h_90,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/FWI_logo_wordmark.png","image",1
"https://www.fishwelfareinitiative.org/welfare-improvements","https://static.wixstatic.com/media/60639e_034921a9625d4828bc80e260a0e4b1d9~mv2.jpg/v1/fill/w_980,h_514,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/60639e_034921a9625d4828bc80e260a0e4b1d9~mv2.jpg","image",2
"https://www.fishwelfareinitiative.org/welfare-improvements","FISH WELFAREIMPROVEMENTS IN AQUACULTURE By Marco Cerqueira & Thomas Billington ​ Fish welfare is a topic gaining global recognition. While fish are at the center of this, the value of improving fish welfare extends far beyond the fish themselves. Fish welfare benefits the environment, strengthens rural livelihoods, and advances social wellbeing. As such, increasing fish welfare in aquaculture is a critical part of building a less damaging food system. ​ The report discusses three main sections: Welfare issues in farms ​ Fish species and context ​ Welfare assessment Understanding Welfare 1 Different aquaculture systems ​ Different life stages ​ Different stakeholders Making Welfare Improve-ments 2 Carp farming in India ​ Welfare assessment for rohu and catla ​ Potential welfare improvements Welfare Improvements for Carpin India 3 We hope that this report can help equip all stakeholders in fish welfare with the relevant knowledge to best address fish welfare in their context. SUMMARY ​ Section 1 ​Section One of the report identifiesthree conditions necessary for properly improving fish welfare in aquaculture: first, a general understanding of the welfare issues faced by fish in farms; second, knowledge of the specifics surrounding the fish species, farming system, and local context being targeted; and third, a welfare assessment of specifically targeted fish in the farm environment. We believe that all stakeholders in fish welfare should have access to knowledge of these conditions, andthis report aims to provide information and applicable tools concerning each. ​ Section 2 ​Section Two of the report focuses on the next step after obtaining the three conditions outlined above:making welfare improvements. This section outlines actionable welfare improvements available for different aquaculture systems, life stages, and stakeholders.","text",3
"https://www.fishwelfareinitiative.org/welfare-improvements","​ Section 3 ​Section Three applies the information from previous sections to Fish Welfare Initiative’s planned work for carp species in India. Weoutline contextual information on carp farming in India, assess welfare according to our farm visits and farm surveys, and review potential welfare improvements. From this analysis, we draw a preliminary conclusion as to which welfare improvements we should focus on to maximize our impact on fish, concluding that water quality is the most promising direction for our work.","text",4
"https://www.fishwelfareinitiative.org/welfare-improvements","https://static.wixstatic.com/media/60639e_a3dee97d6dcc4752ba82255f9601411c~mv2.png/v1/fill/w_82,h_106,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/Screenshot%202021-05-06%20at%2012_45_48%20PM.png","image",5
"https://www.fishwelfareinitiative.org/welfare-improvements","Read the report Our Work Home India Impact Blog","text",6
"https://www.fishwelfareinitiative.org/welfare-improvements","https://static.wixstatic.com/media/ea10fd_833b9dabf748446a99526ae5228a398a~mv2.png/v1/crop/x_128,y_0,w_5870,h_2427/fill/w_184,h_76,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/FWI_logo_wordmark_white.png","image",7
"https://www.fishwelfareinitiative.org/welfare-improvements","Transparency |Terms and Conditions & Privacy Policy © 2024 Fish Welfare Initiative, a 501(c)(3) nonprofit corporation (EIN: 85-2065536) Get Involved Careers Donate Newsletter Contact Us","text",8
"https://www.fishwelfareinitiative.org/welfare-improvements","https://static.wixstatic.com/media/f27389_60a58e1749174cfbbdfe72d88dd663e6~mv2.png/v1/fill/w_117,h_43,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/f27389_60a58e1749174cfbbdfe72d88dd663e6~mv2.png","image",9
"https://www.fishwelfareinitiative.org/contact","https://static.wixstatic.com/media/456215_09ec6f51158b4071aa48514b7e882993~mv2.png/v1/fill/w_210,h_90,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/FWI_logo_wordmark.png","image",1
"https://www.fishwelfareinitiative.org/contact","Thank you! We will respond to most submissions within two weeks. Contact Us Our Work Home India Impact Blog","text",2
"https://www.fishwelfareinitiative.org/contact","https://static.wixstatic.com/media/ea10fd_833b9dabf748446a99526ae5228a398a~mv2.png/v1/crop/x_128,y_0,w_5870,h_2427/fill/w_185,h_76,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/FWI_logo_wordmark_white.png","image",3
"https://www.fishwelfareinitiative.org/contact","Transparency |Terms and Conditions & Privacy Policy © 2024 Fish Welfare Initiative, a 501(c)(3) nonprofit corporation (EIN: 85-2065536) Get Involved Careers Donate Newsletter Contact Us","text",4
"https://www.fishwelfareinitiative.org/contact","https://static.wixstatic.com/media/f27389_60a58e1749174cfbbdfe72d88dd663e6~mv2.png/v1/fill/w_140,h_43,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/f27389_60a58e1749174cfbbdfe72d88dd663e6~mv2.png","image",5
"https://www.fishwelfareinitiative.org/our-team","https://static.wixstatic.com/media/456215_09ec6f51158b4071aa48514b7e882993~mv2.png/v1/fill/w_210,h_90,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/FWI_logo_wordmark.png","image",1
"https://www.fishwelfareinitiative.org/our-team","OUR TEAM Fish Welfare Initiative is an organization of people who believe that fish welfare is critical for environmental sustainability, business resiliency, and global health. It's also the right thing for fish. In 2019, FWI was launched by Charity Entrepreneurship, a charity incubator that provided our first $50,000 in seed funding. Over the next few years, we are building a small and dedicated team that can work with industry and NGO partners to implement higher fish welfare standards and practices. We aim to improve the lives of billions of fish. Meet our team below.","text",2
"https://www.fishwelfareinitiative.org/our-team","https://static.wixstatic.com/media/60639e_4e452b3b413a4e65873da857812e4bbe~mv2.jpg/v1/crop/x_313,y_0,w_2000,h_2001/fill/w_161,h_161,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/EditedPortrait.jpg","image",3
"https://www.fishwelfareinitiative.org/our-team","Jennifer-Justine Kirsch Director of Programs Jennifer studied environmental sciences and marine conservation and is currently pursuing her MSc in Coastal Science and Policy. Her research explores inland seaweed farming, farmer behaviour change, and the connection between animal advocacy, economics, and environmentalism. In her free time, Jennifer loves to surf, camp, and read.","text",4
"https://www.fishwelfareinitiative.org/our-team","https://static.wixstatic.com/media/6f025a_6c4a582c0c204d09bb3cf45a98fbae9c~mv2.jpg/v1/crop/x_0,y_76,w_2032,h_2035/fill/w_161,h_161,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/89576857_1355283084672977_32170772036069.jpg","image",5
"https://www.fishwelfareinitiative.org/our-team","Marco Cerqueira Fish Welfare Specialist Consultant Marco Cerqueira is a fish welfare enthusiast PhD researcher with a broadportfolioand over a decade of experience in the Fisheries and Aquaculture sphere. He’s built his career on the development of strategies to reduce bycatch, as well as the development of nutritional, physiological, and psychological tools to improve the welfare of fish in captivity. Marco is passionate about transforming both consumers and producers into advocates of fish welfare by reframing fish as sentient beings. When not thinking about popularizing fish welfare, Marco loves to scuba dive and meet new people and cultures.","text",6
"https://www.fishwelfareinitiative.org/our-team","https://static.wixstatic.com/media/34d193_8daeba13ec7741d7ad687196fab98041~mv2.png/v1/crop/x_22,y_21,w_484,h_484/fill/w_161,h_161,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/Screenshot%202022-03-09%20135454.png","image",7
"https://www.fishwelfareinitiative.org/our-team","Chiawen Chiang Fundraising Volunteer, previous Philippines Project Manager Prior to joining FWI, Chiaw was a marine biologist and conservationist. After volunteering and interning at FWI International, she decided to switch from a career in the hard sciences to a more interdisciplinary approach to animal protection. She led our Philippines team to research, test, and scale interventions that raise aquaculture standards for farmed fish welfare in-country. She spends her free time on the beach, freediving and watching fish in the wild.","text",8
"https://www.fishwelfareinitiative.org/our-team","https://static.wixstatic.com/media/824b5a_eb94f71f0bd64a2d97f34414cf0acf1b~mv2.jpg/v1/crop/x_431,y_393,w_285,h_285/fill/w_161,h_161,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/IMG_3318.jpg","image",9
"https://www.fishwelfareinitiative.org/our-team","Siddharth Solanki International Project Manager Siddharth studied psychology at the University of Sheffield before spending a few years working in sports analytics. His passion for animal rights and environmental protection led him to FWI after attending an Effective Altruism event in India. In his free time, he enjoys reading, travelling, and poorly performing pop hits on karaoke nights.","text",10
"https://www.fishwelfareinitiative.org/our-team","https://static.wixstatic.com/media/ea10fd_7a032ad62bef409d8a2c855a2d29271a~mv2.jpg/v1/crop/x_0,y_266,w_2339,h_2339/fill/w_161,h_161,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Paul_070323.jpg","image",11
"https://www.fishwelfareinitiative.org/our-team","Paul Monaghan Research and Development Lead Paul is originally an infectious disease scientist whose research focused primarily on neglected tropical diseases (NTDs). Driven by a desire to have a more direct impact on the lives of people impacted by these diseases, he moved away from a laboratory setting to manage large-scale public health programs. Paul’s roles in public health programs combined program management with the provision of comprehensive technical assistance to national and regional governments to establish/improve NTD-control programs and strengthen government capacity to scale evidence-based interventions in a cost-effective and sustainable way. Originally from Ireland, Paul is based in Singapore.","text",12
"https://www.fishwelfareinitiative.org/our-team","https://static.wixstatic.com/media/ea10fd_da05b0d90f8d4e3db795a5492b272cf6~mv2.jpg/v1/crop/x_0,y_375,w_2250,h_2250/fill/w_161,h_161,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Alethea%20Headshot_edited.jpg","image",13
"https://www.fishwelfareinitiative.org/our-team","Alethea Cendaña Operations Associate Alethea has been involved in effective altruism since 2021 and is most passionate about improving the lives of farmed animals. At the University of the Philippines, she studied chemical engineering and co-founded and presided over the Effective Altruism UP Diliman group. She has also served as Associate Director for EA Philippines and volunteered at Shrimp Welfare Project. Outside work, Alethea enjoys working out and crochet.","text",14
"https://www.fishwelfareinitiative.org/our-team","https://static.wixstatic.com/media/6f025a_7bc2f762f1334f1db5616ffc6c105c5c~mv2.jpg/v1/crop/x_0,y_57,w_629,h_629/fill/w_161,h_161,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Tom_edited.jpg","image",15
"https://www.fishwelfareinitiative.org/our-team","Tom Billington Cofounder, Special Projects Lead, FWI US Board Member Tom was active in the animal advocacy community for four years before launching FWI. While studying Philosophy at Southampton University, he established the Southampton Effective Altruism Society and interned for Charity Entrepreneurship. This led to Tom applying to the Charity Entrepreneurship incubation program, where he met Haven. Tom enjoys playing guitar and hanging out with his dog, Solo.","text",16
"https://www.fishwelfareinitiative.org/our-team","https://static.wixstatic.com/media/6f025a_5c133ddbad1c4cd488f8f5ba710137c5~mv2.jpg/v1/crop/x_555,y_642,w_1920,h_1920/fill/w_161,h_161,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/PXL_20210720_122451225_2.jpg","image",17
"https://www.fishwelfareinitiative.org/our-team","Haven King-Nobles Cofounder, Executive Director, FWI US Board Member Haven has been involved in animal advocacy and effective altruism for several years, during which time he founded Effective Altruism Oberlin, was president of Oberlin Animal Rights, and was a Research Intern at Mercy For Animals. He graduated from Oberlin College with degrees in computer science and philosophy. Outside of working for better fish welfare, Haven enjoys getting cheap drinks with great people.","text",18
"https://www.fishwelfareinitiative.org/our-team","https://static.wixstatic.com/media/6f025a_58222290b4f74c52a54dea3faac0157e~mv2.jpeg/v1/crop/x_0,y_301,w_3014,h_3014/fill/w_161,h_161,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Headshot%208_12_20.jpeg","image",19
"https://www.fishwelfareinitiative.org/our-team","Nick Hollman FWI US Board Member Nick holds a bachelor's degree in cognitive science from the University of Michigan, where he co-ran the Effective Altruism student org. In recent years, Nick has worked for various non-profits and political campaigns.","text",20
"https://www.fishwelfareinitiative.org/our-team","https://static.wixstatic.com/media/ea10fd_57a61c3bcf8146b897f9a9117f2a6316~mv2.jpg/v1/crop/x_0,y_20,w_413,h_413/fill/w_161,h_161,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Laura-Gough.jpg","image",21
"https://www.fishwelfareinitiative.org/our-team","Laura Gough FWI US Board Member Laura Gough works as a Global Impact Project Manager at Anima International and has over a decade of experience within the animal advocacy movement. She is responsible for movement, capacity building, and building Anima International’s resource sharing and training programs, which support and develop advocates in neglected regions.","text",22
"https://www.fishwelfareinitiative.org/our-team","https://static.wixstatic.com/media/ea10fd_405aea25a946474d8e373248c535e3d6~mv2.jpg/v1/crop/x_40,y_0,w_1174,h_1174/fill/w_161,h_161,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/andres%20casual%202%20_B_cropped%202.jpg","image",23
"https://www.fishwelfareinitiative.org/our-team","Andrés Jimenez Zorilla FWI US Board Member Andres Jimenez Zorilla is the CEO of Shrimp Welfare Project (SWP), a UK-based charity dedicated to improving the welfare of farmed shrimp worldwide. Before co-founding SWP in 2021, he worked in investment banking and private equity for more than 15 years in various financial institutions.","text",24
"https://www.fishwelfareinitiative.org/our-team","https://static.wixstatic.com/media/ea10fd_7206db2c1b0a4561b0f5df963c39aea7~mv2.jpg/v1/crop/x_0,y_369,w_3000,h_3262/fill/w_161,h_161,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/IMG_20230104_101652%20(1).jpg","image",25
"https://www.fishwelfareinitiative.org/our-team","Nagala Venkaiah Senior Program Associate Venkaiah, affectionately called ‘Chandu’, is a social development professional and social mobiliser with experience working for several not-for-profit organizations. He has previously worked for child welfare and the upliftment of marginalized communities, including families affected by poverty. In his free time, he enjoys playing cricket and listening to beautiful Telugu film songs.","text",26
"https://www.fishwelfareinitiative.org/our-team","https://static.wixstatic.com/media/6f025a_f3f2ec8cef9140babd726e31f76d3455~mv2.jpg/v1/crop/x_0,y_504,w_3024,h_3024/fill/w_161,h_161,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/Chaitanya2.jpg","image",27
"https://www.fishwelfareinitiative.org/our-team","Chaitanya Akula Senior Program Manager Chaitanya joins our team as a rural development professional, with a post-grad in social work. He has worked extensively with farmers in the areas of livelihood promotion, integrated natural resource management, and Zero Budget Natural Farming, as well as having worked in women’s empowerment. Additionally, he previously launched his own e-commerce business. During his free time, Chaitanya loves to explore nature, go for drives, and sharpen his cooking skills.","text",28
"https://www.fishwelfareinitiative.org/our-team","https://static.wixstatic.com/media/ea10fd_d628b438e56a4c25800e1f5f3841b7e0~mv2.jpg/v1/crop/x_0,y_408,w_2464,h_2464/fill/w_161,h_161,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/IMG_20221120_143734%20(1).jpg","image",29
"https://www.fishwelfareinitiative.org/our-team","Ravi Teja Sangeetha Project Manager Teja is a Kathak dancer and researcher who studied the welfare of egg-laying hens at The Animal Law Centre at NALSAR University of Law, Hyderabad. He holds a Master's in Sociology from University of Hyderabad and helps the standard-setting team strategize farmer engagement in Andhra Pradesh. He loves post-rock music, doing yoga on random rooftops, saying pss pss pss to street cats, and traveling.","text",30
"https://www.fishwelfareinitiative.org/our-team","https://static.wixstatic.com/media/ea10fd_f94f838f71a148058f4cfaf644da9a9a~mv2.jpg/v1/fill/w_161,h_161,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/PHOTO-2023-01-05-11-39-03%20(1)_edited.jpg","image",31
"https://www.fishwelfareinitiative.org/our-team","Nagaraju Pulicherla Program Associate Nagaraju works in the Sreeparru area of Eluru as a data collector. He engages with farmers and collects vital data on farming practices. He is passionate about animal equality and believes that all animals must be able to live freely and without pain.","text",32
"https://www.fishwelfareinitiative.org/our-team","https://static.wixstatic.com/media/ea10fd_29d59844592c47358fba005585555e20~mv2.jpg/v1/fill/w_161,h_161,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/20230103_095700%20(1).jpg","image",33
"https://www.fishwelfareinitiative.org/our-team","Abhishek Pandey Project Lead Abhishek is a public policy and development professional committed to enhancing the policy landscape of India. He has worked with several state governments in the livelihoods, entrepreneurship, education, public health, and WASH sectors, adopting gender-inclusive and intersectional approaches. He was involved in instituting India's first state-level Behavioural Insights Unit for resolving complex policy problems using behavioral science. In his free time, he enjoys watching movies, listening to podcasts, and catching up with friends.","text",34
"https://www.fishwelfareinitiative.org/our-team","https://static.wixstatic.com/media/ea10fd_006011a87db446038216adf51758c358~mv2.jpg/v1/crop/x_97,y_0,w_620,h_620/fill/w_161,h_161,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/IMG-20230925-WA0007_edited.jpg","image",35
"https://www.fishwelfareinitiative.org/our-team","Narala Sanjay Kumar Program Associate Sanjay, a MSc Aquaculture graduate, has a year of experience in the field. Passionate about animals, particularly fishes, Sanjay is dedicated to their welfare and promotes sustainable aquaculture practices. In his leisure time, he finds solace and inspiration tending to his paddy fields and immersing himself in nature.","text",36
"https://www.fishwelfareinitiative.org/our-team","https://static.wixstatic.com/media/ea10fd_5eed62f319074894b926f5d1cf838bbf~mv2.jpg/v1/crop/x_61,y_0,w_513,h_513/fill/w_161,h_161,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Mani_edited.jpg","image",37
"https://www.fishwelfareinitiative.org/our-team","Manikanta Munganda Senior Project Associate Mani has a background in fisheries and aquaculture, with a B.Sc. in Fisheries and an Aquaculture Diploma. His time as a Fish Welfare Initiative intern speaks to his genuine interest and commitment to the field. Mani also holds National Cadet Corps A, B, and C certificates. Outside work, he enjoys nature and is an avid traveller. As a Field Manager, Mani combines his adventurousness with a practical approach, helping us find success in the field.","text",38
"https://www.fishwelfareinitiative.org/our-team","https://static.wixstatic.com/media/f27389_bcdc151939fa4d9da3cb6d40f7e41a5a~mv2.jpg/v1/fill/w_161,h_161,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/IMG_0905_edited.jpg","image",39
"https://www.fishwelfareinitiative.org/our-team","Praveen Reddy Kona Program Manager Praveen holds a Master’s degree in Development Studies from Azim Premji University. Before joining Fish Welfare Initiative, he has worked in the education sector for a significant part of his career. Additionally, Praveen has explored the field of agriculture, working closely with farmers in Telangana and Andhra Pradesh. During this period, he got inspired by the principles of permaculture and built his own tiny food forest. Outside of his professional endeavors, Praveen enjoys trekking and foraging.","text",40
"https://www.fishwelfareinitiative.org/our-team","https://static.wixstatic.com/media/f27389_1633d3e645ab41dc8e9872df5aad48bf~mv2.jpg/v1/crop/x_0,y_470,w_3024,h_3019/fill/w_161,h_161,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Ravi%20Teja.jpg","image",41
"https://www.fishwelfareinitiative.org/our-team","Ravi Teja Asleti Program Associate Ravi Teja holds a postgraduate degree in Zoology from Acharya Nagarjuna University in Guntur, Andhra Pradesh. Before joining FWI, he worked as a marketing manager in the aquaculture sector, where he developed a strong passion for improving the welfare of farmed fish. Outside of work, Ravi Teja enjoys playing cricket and spending quality time with his family.","text",42
"https://www.fishwelfareinitiative.org/our-team","https://static.wixstatic.com/media/f27389_b5c05e46803145709c166bab15907ca7~mv2.jpeg/v1/crop/x_165,y_0,w_738,h_739/fill/w_161,h_161,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Roshan.jpeg","image",43
"https://www.fishwelfareinitiative.org/our-team","Roshan Sheik Project Associate Roshan completed his Bachelor's degree in Aquaculture and gained technical expertise through his previous role in the microbiology and water quality analysis team at a leading shrimp hatchery. He also holds a certificate in carrying out Proximate Feed Analysis from the State Institute of Fisheries Technology. In his free time,  Roshan takes pleasure in playing cricket and exploring new places.","text",44
"https://www.fishwelfareinitiative.org/our-team","https://static.wixstatic.com/media/f27389_6cefe19d0bae47799f1e793272be6e52~mv2.png/v1/fill/w_161,h_161,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/Home%20Page-%20(1).png","image",45
"https://www.fishwelfareinitiative.org/our-team","Sanjeev Kumar Monitoring and Evaluation Consultant Sanjeev is a seasoned development professional with a Ph.D. in Public Health and over two decades of global experience in monitoring and evaluation (M&E), strategic leadership, and partnership development. His expertise spans health and development programs, with a particular focus on gender equality and climate resilience. A passionate advocate for technology and data-driven approaches, Sanjeev has consistently leveraged these tools to optimize program performance, drive meaningful impact, and foster innovation in complex settings.","text",46
"https://www.fishwelfareinitiative.org/our-team","https://static.wixstatic.com/media/60639e_49906f9169524769b164073acc87703b~mv2.jpg/v1/crop/x_790,y_135,w_655,h_655/fill/w_158,h_158,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/00100lrPORTRAIT_00100_BURST2019122315052.jpg","image",47
"https://www.fishwelfareinitiative.org/our-team","Jayasimha Nuggehalli Jayasimha is a former fellow at Harvard Law School, Founding Director of the Animal Law Centre at NALSAR School University of Law, Hyderabad, and Member of the Animal Welfare Board of India (AWBI). He co-founded Global Food Partners where he conceptualises, plans, and implements key initiatives to promote higher welfare production systems in the food sector. He also spearheads the development of innovative traceability and supply chain solutions for animal-sourced protein. Jayasimha has worked closely with industry, farmers, ministries, and governments throughout Asia.","text",48
"https://www.fishwelfareinitiative.org/our-team","https://static.wixstatic.com/media/5b4d5c_6c3fac6c1c274e51a488bb9c5769902e~mv2.jpg/v1/crop/x_302,y_0,w_631,h_616/fill/w_160,h_156,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/GM_Approved%20Photo%202.jpg","image",49
