"url","content","type","position"
"https://www.animalempathy.ph/","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/88679469-57ae-4e4d-85d7-e557c931baf6/website+resources+%281%29.png","image",11
"https://www.animalempathy.ph/","Our work is made possible by","text",12
"https://www.animalempathy.ph/","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/67e9f850-a6f6-445b-9898-a39fece1d65b/1.jpg","image",13
"https://www.animalempathy.ph/","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/7d5775ef-39cc-4216-a91d-b7cd7e1334c7/2.png","image",14
"https://www.animalempathy.ph/","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/9ccf55ed-f841-4cb5-af6c-3aaef11c6f80/3.png","image",15
"https://www.animalempathy.ph/","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/84f42a02-9bfb-4bc0-bcb9-0af9abb08e48/4.png","image",16
"https://www.animalempathy.ph/","Get updates and insights on farmed animal advocacy in the Philippines delivered right to your inbox. Connect with us","text",17
"https://www.animalempathy.ph/join-our-community","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/2814a465-219d-4d18-a2e0-4a3197a7f0d1/website+resources+%282%29.png?format=1500w","image",1
"https://www.animalempathy.ph/join-our-community","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/3378c3dd-e6fa-4ae1-89a5-c70271a80eba/AE+Primary+Logo.png?format=1500w","image",2
"https://www.animalempathy.ph/join-our-community","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/2814a465-219d-4d18-a2e0-4a3197a7f0d1/website+resources+%282%29.png?format=1500w","image",3
"https://www.animalempathy.ph/join-our-community","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/3378c3dd-e6fa-4ae1-89a5-c70271a80eba/AE+Primary+Logo.png?format=1500w","image",4
"https://www.animalempathy.ph/join-our-community","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/4deae466-82f6-45b1-a942-571fcc2f0b77/website+resources+%284%29.png","image",5
"https://www.animalempathy.ph/join-our-community","Be part of our community By joining our community groups, you'll have the opportunity to connect with fellow farmed animal advocates, stay informed about our programs, projects, and activities, and share your own ideas and experiences on farmed animal advocacy.Click the button below to request access to our Facebook group and Slack workspace. I want to join AEP’s Facebook Group! I want to join AEP’s slack! Work with us","text",6
"https://www.animalempathy.ph/join-our-community","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/077b1c14-9530-41a0-8a0d-baa44f86f454/website+resources+%285%29.png","image",7
"https://www.animalempathy.ph/join-our-community","Support our mission. If you’re interested in making a pledge or becoming one of our supporters, you can reach out to us by sending an email to team@animalempathy.ph or clicking the button below. I WANT TO SUPPORT AEP Be a Volunteer We're always looking for dedicated volunteers to help us achieve our mission. If you're interested in getting involved, please fill out the form below and let us know how you'd like to help. Get updates and insights on farmed animal advocacy in the Philippines delivered right to your inbox. Connect with us","text",8
"https://www.animalempathy.ph/who-we-are","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/2814a465-219d-4d18-a2e0-4a3197a7f0d1/website+resources+%282%29.png?format=1500w","image",1
"https://www.animalempathy.ph/who-we-are","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/3378c3dd-e6fa-4ae1-89a5-c70271a80eba/AE+Primary+Logo.png?format=1500w","image",2
"https://www.animalempathy.ph/who-we-are","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/2814a465-219d-4d18-a2e0-4a3197a7f0d1/website+resources+%282%29.png?format=1500w","image",3
"https://www.animalempathy.ph/who-we-are","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/3378c3dd-e6fa-4ae1-89a5-c70271a80eba/AE+Primary+Logo.png?format=1500w","image",4
"https://www.animalempathy.ph/who-we-are","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/6778a2b1-dfa7-449c-b2fa-70be21eebf59/website+resources+%284%29.png","image",5
"https://www.animalempathy.ph/who-we-are","About Us Founded in 2021, Animal Empathy Philippines aims to bring  farmed animals issues in the Philippines to the forefront and harness collective action  to effectively help farmed animals, and is guided by the question:“How might we help Filipinos do the most good for farmed animals?""","text",6
"https://www.animalempathy.ph/who-we-are","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/c91f382d-5f83-46a6-9b26-a6a41e698ce7/3.png","image",7
"https://www.animalempathy.ph/who-we-are","Tobring farmed animals issues in the Philippines to the forefrontand harness collective action  to effectively help farmed animals and our fellow Filipinos. OUR MISSION OUR VISION A nation that fosters empathy for farmed animals.","text",8
"https://www.animalempathy.ph/who-we-are","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/3ad2d23b-257d-40e3-b7f0-69d6efa751b7/4.png","image",9
"https://www.animalempathy.ph/who-we-are","At AEP, we believe in…","text",10
"https://www.animalempathy.ph/who-we-are","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/fcb99013-997f-4d78-bb6a-2c9da1f282ba/1.png","image",11
"https://www.animalempathy.ph/who-we-are","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/bb832268-cd98-42a2-a5e0-fbe73a9dcf73/2.png","image",12
"https://www.animalempathy.ph/who-we-are","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/b1d16788-976d-4e32-a7ba-81352011c13b/3.png","image",13
"https://www.animalempathy.ph/who-we-are","Using empathy and evidence; Building different pathways to help farmed animals; and Meeting animal advocates where they are.","text",14
"https://www.animalempathy.ph/who-we-are","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/57dbcadf-84c6-4d87-bc44-df5fedd5a13c/website+resources+%287%29.png","image",15
"https://www.animalempathy.ph/who-we-are","UPDATES","text",16
"https://www.animalempathy.ph/who-we-are","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/11915639-89d4-489d-a683-e516635c7196/1.png","image",17
"https://www.animalempathy.ph/who-we-are","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/b5173f0a-c153-4f32-8956-1cafa7a77137/3.png","image",18
"https://www.animalempathy.ph/who-we-are","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/2c8fcfdb-169c-476b-bab3-394a91951332/2.png","image",19
"https://www.animalempathy.ph/who-we-are","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/2c421631-9bfe-40f1-acd7-52dbbc3df536/4.png","image",20
"https://www.animalempathy.ph/who-we-are","Get updates and insights on farmed animal advocacy in the Philippines delivered right to your inbox. Connect with us","text",21
"https://www.animalempathy.ph/aep-news","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/2814a465-219d-4d18-a2e0-4a3197a7f0d1/website+resources+%282%29.png?format=1500w","image",1
"https://www.animalempathy.ph/aep-news","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/3378c3dd-e6fa-4ae1-89a5-c70271a80eba/AE+Primary+Logo.png?format=1500w","image",2
"https://www.animalempathy.ph/aep-news","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/2814a465-219d-4d18-a2e0-4a3197a7f0d1/website+resources+%282%29.png?format=1500w","image",3
"https://www.animalempathy.ph/aep-news","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/3378c3dd-e6fa-4ae1-89a5-c70271a80eba/AE+Primary+Logo.png?format=1500w","image",4
"https://www.animalempathy.ph/aep-news","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/1e4530fc-7be8-4356-b905-f2b563fe187e/4.png","image",5
"https://www.animalempathy.ph/aep-news","NEWS","text",6
"https://www.animalempathy.ph/aep-news","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/ef76bfcd-3a5e-4167-85fc-ae25636fad6b/IMG_7172.jpg","image",7
"https://www.animalempathy.ph/aep-news","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/7dd34234-c6c0-4c79-9fc0-289e518b609e/received_1486460395239298.jpeg","image",8
"https://www.animalempathy.ph/aep-news","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/a279eb0d-2091-42ec-b988-a47a9a4aae55/IMG_2822+%281%29.jpg","image",9
"https://www.animalempathy.ph/aep-news","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/1709040975964-FSO3W04UPFUQO2WI9PLA/IMG_0534.JPG","image",10
"https://www.animalempathy.ph/aep-news","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/1705290476538-A94EQY6HP6ZTOJTBDAMG/Philippine+Animal+Lover+Heroes+Awards.png","image",11
"https://www.animalempathy.ph/aep-news","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/6e1100c7-7b9f-4f38-8a84-e40acac95a36/404997252_348468164500311_6316162995345576806_n.jpg","image",12
"https://www.animalempathy.ph/aep-news","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/140debe4-e942-419f-9682-b40dc9ee6ea6/404453223_347809644566163_3315558131396997766_n.jpg","image",13
"https://www.animalempathy.ph/aep-news","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/ba8c78b6-21c8-4310-b38e-0891c4723960/406222897_351387650875029_6257707673933946308_n.jpg","image",14
"https://www.animalempathy.ph/aep-news","AEP conducts two-day workshop for SK Officers and Youth Leaders of General Trias City, Cavite General Trias City, Cavite – Animal Empathy Philippines (AEP), in collaboration with the Office of the City Mayor through the City Youth Development Office, recently concluded a two-day workshop aimed at empowering Sangguaniang Kabataan (SK) leaders and youth leaders of General Trias City. AEP joins the Walk Together for Compassion 2024 Animal Empathy Philippines supported the Walk Together for Compassion 2024 last April 20, 2024 in Altaraza Central Park, City of San Jose Del Monte Bulacan. AEP Presents its Capacity Building Program to over 200 Sangguniang Kabataan Officers in Imus City As part of AEP’s Capacity Building Program for Filipino Youth Leaders, AEP’s Executive Director presented the Project to over 200 Sangguniang Kabataan (SK) officers representing the 97 barangays of Imus City during the SK's monthly session on April 6, 2024. AEP holds ‘Alaga sa Sarili para sa mga Hayop’ last February 24 Animal Empathy Philippines (AEP) recently held a self-care event for farmed animal advocates titled ‘Alaga sa Sarili para sa mga Hayop’ at Bayanihan Cafe in Mandaluyong City on February 24, 2024. The event wasn't just about advocating for farmed animals, but also a reminder to the participants to nurture their inner selves while championing the cause of sentient beings. AEP attends the  first-ever Philippine Animal Lover Heroes Awards The Directors of AEP attend the first-ever Philippine Animal Lover Heroes Award at University Hotel, Diliman  on November 30, 2023 The event not only celebrated the tireless efforts of individuals in the realm of animal welfare but also served as a pivotal platform for AEP to share its mission and vision with a broader audience.","text",15
"https://www.animalempathy.ph/aep-news","AEP takes part in the biggest Vegan Festival in Asia Animal Empathy Philippines (AEP) embodied its unwavering commitment to compassion and climate action as they joined the VegFest Pilipinas 2023 last November 18-19, 2023 at The Spine, Blue Bay Walk, Pasay City.","text",16
"https://www.animalempathy.ph/aep-news","AEP’s Executive Director shares the connection of farmed animal advocacy and climate action at VegFest Pilipinas 2023 The recent Vegan Festival Pilipinas 2023 (VegFest 2023) served as a platform for meaningful discussions on the intersection of animal welfare, and climate action. Among the presenters was Animal Empathy Philippines' (AEP) executive director, Kate Lupango, who shared her insights from her talk entitled, ""From Seeds to Solutions: Vegans as Catalysts for Animals and Climate Action."" AEP sends delegates to the very first EAGxPh Members of Animal Empathy Philippines (AEP) attended the first ever Effective Altruism Global x Philippines (EAGxPh) Conference at Rizal Park Hotel, Manila, Philippines, from October 20-22, 2023, contributing insights, building connections, and exploring innovative avenues for farmed animal advocacy. Get updates and insights on farmed animal advocacy in the Philippines delivered right to your inbox. Connect with us","text",17
"https://www.animalempathy.ph/faqs","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/2814a465-219d-4d18-a2e0-4a3197a7f0d1/website+resources+%282%29.png?format=1500w","image",1
"https://www.animalempathy.ph/faqs","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/3378c3dd-e6fa-4ae1-89a5-c70271a80eba/AE+Primary+Logo.png?format=1500w","image",2
"https://www.animalempathy.ph/faqs","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/2814a465-219d-4d18-a2e0-4a3197a7f0d1/website+resources+%282%29.png?format=1500w","image",3
"https://www.animalempathy.ph/faqs","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/3378c3dd-e6fa-4ae1-89a5-c70271a80eba/AE+Primary+Logo.png?format=1500w","image",4
"https://www.animalempathy.ph/faqs","FAQs What is farmed animal advocacy and why is it important? Farmed animal advocacy is the promotion of the better quality of lives of animals that are being farmed particularly in agricultural settings. It is important because farmed animals are among the most numerous and poorly treated animals globally, facing widespread abuse, neglect, and exploitation. Farmed animal advocacy seeks to improve the lives of these animals and reduce their suffering. How does Animal Empathy Philippines approach farmed animal advocacy? At Animal Empathy Philippines, we are committed to creating a more compassionate world for farmed animals. Our strategies are rooted in empathy and evidence. Here’s how we make a difference: Empowering Caregivers.We support farmers and animal handlers in taking excellent care of their animals and themselves. Raising Awareness.We educate and inspire more Filipinos to foster empathy for animals and take action towards a just and sustainable future. Collaborative Efforts.We partner with other organizations and individuals to save more animal lives and amplify our impact. Central to the mission of Animal Empathy Philippines is our commitment to enhance public awareness and foster a deeper appreciation for the lives of farmed animals. We emphasize the sentient nature of farmed animals, recognizing them as beings capable of experiencing a range of feelings and experiences. Thus, making their lives worthy of significant consideration. What is the AEP Community? It’s a group of Filipinos with a shared goal: to discover and implement effective ways of helping farmed animals. This community serves as a dynamic and nurturing space for individuals who are passionate about farmed animal advocacy and are seeking ways to make a difference in the lives of these animals. How does Animal Empathy Philippines measure its impact in its advocacy for farmed animals?","text",5
"https://www.animalempathy.ph/faqs","Animal Empathy Philippines measures its impact in its advocacy for farmed animals by monitoring the number of individuals reached through its programs, projects, and activities, the likelihood of these individuals to stay in the cause area, and the number of farmed animal advocacy initiatives that are supported. The organization also regularly evaluates its approach and adjusts its strategies based on the data and results it collects.","text",6
"https://www.animalempathy.ph/faqs","How can individuals get involved in farmed animal advocacy and support Animal Empathy Philippines in this work? Individuals can get involved in farmed animal advocacy and support Animal Empathy Philippines by partnering with us,  joining our community, signing up as a technical expert/consultant, ambassador, or volunteer, doing research, or simply by sharing our content on social media. As always, anyone interested in our work can send us a message at team@animalempathy.ph. Get updates and insights on farmed animal advocacy in the Philippines delivered right to your inbox. Connect with us","text",7
"https://www.animalempathy.ph/new-page-1-1-1","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/2814a465-219d-4d18-a2e0-4a3197a7f0d1/website+resources+%282%29.png?format=1500w","image",1
"https://www.animalempathy.ph/new-page-1-1-1","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/3378c3dd-e6fa-4ae1-89a5-c70271a80eba/AE+Primary+Logo.png?format=1500w","image",2
"https://www.animalempathy.ph/new-page-1-1-1","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/2814a465-219d-4d18-a2e0-4a3197a7f0d1/website+resources+%282%29.png?format=1500w","image",3
"https://www.animalempathy.ph/new-page-1-1-1","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/3378c3dd-e6fa-4ae1-89a5-c70271a80eba/AE+Primary+Logo.png?format=1500w","image",4
"https://www.animalempathy.ph/new-page-1-1-1","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/1703070794520-WKZKGSJCCNUEUK7U4HU6/404997252_348468164500311_6316162995345576806_n.jpg","image",5
"https://www.animalempathy.ph/new-page-1-1-1","AEP takes part in the biggest Vegan Festival in Asia Written by Jane B. Animal Empathy Philippines (AEP) embodied its unwavering commitment to compassion and climate action as they joined the VegFest Pilipinas 2023 last November 18-19, 2023 at The Spine, Blue Bay Walk, Pasay City. This year's VegFest Pilipinas 2023 is centered on the theme, ""healing the world with compassion and climate action,"" focusing on the importance of sustainability and a circular economy. VegFest 2023 also aims to raise awareness on climate action, which can be done by transitioning to veganism. In the festival, AEP called for the end of using animals, especially farmed animals, for human consumption, placing the core values of veganism at the forefront of VegFest Pilipinas 2023. In their booth, AEP resounded its call for empathy towards farmed animals through their placards with statements, “Farmed Animals Deserve Better!,” “Maki-baka para sa paglaya ng mga hayop,” “Hanggang ang bawat hayop ay malaya,” “Chick-ilin ang ispesisismo,” and “Pig-gilan ang pang-aabuso sa mga hayop!.” AEP firmly believes that taking a stance against the consumption of farmed animals is not only a moral imperative but also a huge leap towards achieving climate justice. By aligning with the principles of veganism, AEP strives to contribute to a more sustainable and compassionate world, addressing the pressing issues of climate change through more empathetic choices. AEP also partnered with Pansigedan Advocacy Cooperative (PAC), bringing a rich variety of fresh vegetables directly from Benguet to VegFest Pilipinas. This partnership not only provided a selection of recently harvested vegetables but also allowed AEP to engage with local farmers, igniting discussions on the importance of Good Agricultural Practices (GAP) for sustainable agriculture. Animal Empathy Philippines' active involvement in VegFest Pilipinas 2023 speaks volumes about its commitment to promote compassion, climate action, and sustainable living.","text",6
"https://www.animalempathy.ph/new-page-1-1-1","Through campaigning for the end of animal consumption for human needs and engaging in partnerships like the one with PAC, AEP is playing a vital role in advancing a more compassionate society.","text",7
"https://www.animalempathy.ph/new-page-1-1-1","Get updates and insights on farmed animal advocacy in the Philippines delivered right to your inbox. Connect with us","text",8
"https://www.animalempathy.ph/bff-program","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/2814a465-219d-4d18-a2e0-4a3197a7f0d1/website+resources+%282%29.png?format=1500w","image",1
"https://www.animalempathy.ph/bff-program","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/3378c3dd-e6fa-4ae1-89a5-c70271a80eba/AE+Primary+Logo.png?format=1500w","image",2
"https://www.animalempathy.ph/bff-program","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/2814a465-219d-4d18-a2e0-4a3197a7f0d1/website+resources+%282%29.png?format=1500w","image",3
"https://www.animalempathy.ph/bff-program","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/3378c3dd-e6fa-4ae1-89a5-c70271a80eba/AE+Primary+Logo.png?format=1500w","image",4
"https://www.animalempathy.ph/bff-program","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/f632e3be-fa5c-4379-82a3-327daaeabc11/website+resources.png","image",5
"https://www.animalempathy.ph/bff-program","The Bayanihan For Farmed Animals (BFF) is the sole program of AEP that aims to reduce the unnecessary suffering of farmed animals during disasters and from zoonotic diseases through improving preparedness measures that would include or consider the welfare of farmed animals during these unfortunate events. This program also seeks to address the challenges of most Filipinos who feel they don’t know what initial or concrete actions they can take for farmed animals and those who feel overwhelmed to make big changes in their lives immediately to help farmed animals. Get updates and insights on farmed animal advocacy in the Philippines delivered right to your inbox. Connect with us","text",6
"https://www.animalempathy.ph/new-page-1-1-1-2","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/2814a465-219d-4d18-a2e0-4a3197a7f0d1/website+resources+%282%29.png?format=1500w","image",1
"https://www.animalempathy.ph/new-page-1-1-1-2","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/3378c3dd-e6fa-4ae1-89a5-c70271a80eba/AE+Primary+Logo.png?format=1500w","image",2
"https://www.animalempathy.ph/new-page-1-1-1-2","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/2814a465-219d-4d18-a2e0-4a3197a7f0d1/website+resources+%282%29.png?format=1500w","image",3
"https://www.animalempathy.ph/new-page-1-1-1-2","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/3378c3dd-e6fa-4ae1-89a5-c70271a80eba/AE+Primary+Logo.png?format=1500w","image",4
"https://www.animalempathy.ph/new-page-1-1-1-2","AEP attends the  first-ever Philippine Animal Lover Heroes Awards Written by Jane B.","text",5
"https://www.animalempathy.ph/new-page-1-1-1-2","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/23f42cef-2333-4e8f-8822-aefed3d6f32e/Philippine+Animal+Lover+Heroes+Awards.png","image",6
"https://www.animalempathy.ph/new-page-1-1-1-2","The Directors of AEP attend the first-ever Philippine Animal Lover Heroes Award at University Hotel, Diliman  on November 30, 2023 The event not only celebrated the tireless efforts of individuals in the realm of animal welfare but also served as a pivotal platform for AEP to share its mission and vision with a broader audience. Ms. Lalaine Danao, a dedicated member of the AEP community and the founder of Tails, Trees, & Seas, extended the invitation to the event, requesting AEP's Executive Director, Kate, to present an introductory talk on farmed animal advocacy. This invitation marked a significant moment for AEP, unlocking doors to an event closely aligned with the organization's commitment to championing ethical treatment and consideration for all animals. For AEP, participating in the Philippine Animal Lover Heroes Awards was more than just attending a ceremony; it represented a strategic effort to connect companion animal advocacy with farmed animal advocacy. Although the event primarily emphasized companion animals, it offered AEP a valuable opportunity to introduce attendees to the crucial and interconnected issues surrounding farmed animals. The significance of this involvement lies in reaching an audience already sympathetic to animal welfare causes, particularly those centered on companion animals. AEP aimed to expand the perspectives of the attendees, prompting them to recognize the broader spectrum of animal rights issues. The participation in this event served as an opportunity to convey the narrative of interconnectedness, highlighting that compassion for animals goes beyond our domestic companions to include those often overlooked on industrial farms. This event served as a profound learning experience for AEP, offering a unique opportunity to glean insights from the stories and experiences shared by fellow animal advocates.","text",7
"https://www.animalempathy.ph/new-page-1-1-1-2","These narratives not only inspire the organization, but also catalyze the generation of innovative ideas to propel our farmed animal advocacy initiatives forward. Moreover, AEP’s participation in this event has forged new collaborations, garnered increased support, and expanded the reach of its message. This collective effort is instrumental in advancing AEP’s mission, fostering empathy, and nurturing compassion for all sentient beings, with a special focus on farmed animals.","text",8
"https://www.animalempathy.ph/new-page-1-1-1-2","Get updates and insights on farmed animal advocacy in the Philippines delivered right to your inbox. Connect with us","text",9
"https://www.animalempathy.ph/support-our-mission-1","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/2814a465-219d-4d18-a2e0-4a3197a7f0d1/website+resources+%282%29.png?format=1500w","image",1
"https://www.animalempathy.ph/support-our-mission-1","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/3378c3dd-e6fa-4ae1-89a5-c70271a80eba/AE+Primary+Logo.png?format=1500w","image",2
"https://www.animalempathy.ph/support-our-mission-1","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/2814a465-219d-4d18-a2e0-4a3197a7f0d1/website+resources+%282%29.png?format=1500w","image",3
"https://www.animalempathy.ph/support-our-mission-1","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/3378c3dd-e6fa-4ae1-89a5-c70271a80eba/AE+Primary+Logo.png?format=1500w","image",4
"https://www.animalempathy.ph/support-our-mission-1","We couldn't find the page you were looking for. This is either because: You can return to our homepage byclicking here, or you can try searching for the
  content you are seeking byclicking here. Get updates and insights on farmed animal advocacy in the Philippines delivered right to your inbox. Connect with us","text",5
"https://www.animalempathy.ph/our-team","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/2814a465-219d-4d18-a2e0-4a3197a7f0d1/website+resources+%282%29.png?format=1500w","image",1
"https://www.animalempathy.ph/our-team","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/3378c3dd-e6fa-4ae1-89a5-c70271a80eba/AE+Primary+Logo.png?format=1500w","image",2
"https://www.animalempathy.ph/our-team","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/2814a465-219d-4d18-a2e0-4a3197a7f0d1/website+resources+%282%29.png?format=1500w","image",3
"https://www.animalempathy.ph/our-team","https://images.squarespace-cdn.com/content/v1/63ce292349adf6520a6cfb6f/3378c3dd-e6fa-4ae1-89a5-c70271a80eba/AE+Primary+Logo.png?format=1500w","image",4
