Website URL,Title,Date,Author,Cover Image URL,Text Chunk,Position Number
https://www.animalask.org/post/animal-welfare-during-transport-a-first-look,Animal Welfare during Transport: a first look,"Jun 5, 2023",Ren Ryba,"https://static.wixstatic.com/media/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.jpg/v1/fill/w_288,h_162,fp_0.50_0.50,q_90,enc_auto/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.webp","This analysis is also made more difficult by the fact that transport practices vary across species, country, and industry. If you are campaigning for, or considering campaigning for, better animal welfare during transport, feel free to reach out to us at Animal Ask. We can discuss your specific region and help you identify what asks would best improve the lives of animals for you and your organisation.",11
https://www.animalask.org/post/animal-welfare-during-transport-a-first-look,Animal Welfare during Transport: a first look,"Jun 5, 2023",Ren Ryba,"https://static.wixstatic.com/media/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.jpg/v1/fill/w_288,h_162,fp_0.50_0.50,q_90,enc_auto/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.webp",PART 2: SUPPORT HIGHER-WELFARE TRANSPORT WHEN THE OPPORTUNITY ARISES,12
https://www.animalask.org/post/animal-welfare-during-transport-a-first-look,Animal Welfare during Transport: a first look,"Jun 5, 2023",Ren Ryba,"https://static.wixstatic.com/media/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.jpg/v1/fill/w_288,h_162,fp_0.50_0.50,q_90,enc_auto/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.webp","In Part 1 of this report, we explained why the animal advocacy movement might not want to make transport a major focus of its campaigns.",13
https://www.animalask.org/post/animal-welfare-during-transport-a-first-look,Animal Welfare during Transport: a first look,"Jun 5, 2023",Ren Ryba,"https://static.wixstatic.com/media/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.jpg/v1/fill/w_288,h_162,fp_0.50_0.50,q_90,enc_auto/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.webp","To be clear, governments, producers, and retailers should always be strongly encouraged to improve welfare during transport when the opportunity arises. There are times when animal advocacy organisations can push for improvements in animal transport regulations and standards with a relatively low investment of resources:",14
https://www.animalask.org/post/animal-welfare-during-transport-a-first-look,Animal Welfare during Transport: a first look,"Jun 5, 2023",Ren Ryba,"https://static.wixstatic.com/media/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.jpg/v1/fill/w_288,h_162,fp_0.50_0.50,q_90,enc_auto/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.webp","An animal advocacy organisation could include transport as one part of an overarching welfare ask that also improves many other aspects of animals' lives.

When regulations or standards come up for review, there is often an opportunity for the public and organisations to submit their views. This is a relatively low investment of energy (i.e. preparing and submitting a single document), but it can nevertheless encourage the government or other body to consider improvements to animal welfare standards in transport.

Occasionally, there are high-profile events relating to animal transport that are publicised in the media. For example, a ship from the EU that capsized in 2019, killing 14,000 sheep (4), and there have also been multiple instances of highly-publicised animal welfare catastrophes in the Australian live export industry (5). (Sometimes these media stories are the result of investigations or publications by animal advocacy organisations.) When these events occur, they naturally generate a lot of public outrage, and it makes perfect sense to focus this outrage on achieving reforms for animals in transport. At this time, animal advocacy organisations could encourage policymakers or corporations to adopt higher animal welfare standards, given the public attention.

It is possible that there are some ways that transport reform could be costly to the farming industry. We haven't seen any examples of this, but it is possible that there are particular policies in any given country that could impose large costs on producers and farming companies. This could help make the farming industry less profitable, which might lead to the industry farming fewer animals. If you have specific ideas for how transport reform could accomplish this in your jurisdiction, then this would be one reason why you might consider campaigning for transport reform.",15
https://www.animalask.org/post/animal-welfare-during-transport-a-first-look,Animal Welfare during Transport: a first look,"Jun 5, 2023",Ren Ryba,"https://static.wixstatic.com/media/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.jpg/v1/fill/w_288,h_162,fp_0.50_0.50,q_90,enc_auto/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.webp","If you are planning to campaign for improvements to animal welfare during transport, it may help to have strict yet authoritative standards in other jurisdictions to draw from. For example, you may be able to develop your specific ask by drawing on laws, standards, and precedents from other parts of the world. In this section, we list some places where you can find these laws and standards for some major groups of farmed animals, specifically - chickens, fish, shrimp, and other land animals.",16
https://www.animalask.org/post/animal-welfare-during-transport-a-first-look,Animal Welfare during Transport: a first look,"Jun 5, 2023",Ren Ryba,"https://static.wixstatic.com/media/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.jpg/v1/fill/w_288,h_162,fp_0.50_0.50,q_90,enc_auto/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.webp",Chickens,17
https://www.animalask.org/post/animal-welfare-during-transport-a-first-look,Animal Welfare during Transport: a first look,"Jun 5, 2023",Ren Ryba,"https://static.wixstatic.com/media/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.jpg/v1/fill/w_288,h_162,fp_0.50_0.50,q_90,enc_auto/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.webp","Chickens are, by far, the most numerous group of farmed land animals (6). There are well-developed recommendations for improving their welfare during transport.",18
https://www.animalask.org/post/animal-welfare-during-transport-a-first-look,Animal Welfare during Transport: a first look,"Jun 5, 2023",Ren Ryba,"https://static.wixstatic.com/media/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.jpg/v1/fill/w_288,h_162,fp_0.50_0.50,q_90,enc_auto/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.webp",The strongest recommendations on the welfare of chickens during transport are available in:,19
https://www.animalask.org/post/animal-welfare-during-transport-a-first-look,Animal Welfare during Transport: a first look,"Jun 5, 2023",Ren Ryba,"https://static.wixstatic.com/media/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.jpg/v1/fill/w_288,h_162,fp_0.50_0.50,q_90,enc_auto/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.webp","The opinion issued by the EFSA Panel on Animal Health and Welfare (7). This opinion is recent and comprehensive, and provides numerous evidence-based recommendations.

European Union Council Regulation 1/2005. This is discussed in detail in the above case study on the transport of chickens in the EU.

The new UK policy on animal transport (8). This policy provides recommendations for chicken welfare during transport that are, compared to other countries, fairly stringent.

RSPCA Assured standards for laying hens and broiler chickens (9,10).

Global Animal Protection standards (11).",20
https://www.animalask.org/post/animal-welfare-during-transport-a-first-look,Animal Welfare during Transport: a first look,"Jun 5, 2023",Ren Ryba,"https://static.wixstatic.com/media/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.jpg/v1/fill/w_288,h_162,fp_0.50_0.50,q_90,enc_auto/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.webp",Fish,21
https://www.animalask.org/post/animal-welfare-during-transport-a-first-look,Animal Welfare during Transport: a first look,"Jun 5, 2023",Ren Ryba,"https://static.wixstatic.com/media/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.jpg/v1/fill/w_288,h_162,fp_0.50_0.50,q_90,enc_auto/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.webp","Although fish are farmed in immense numbers, far outnumbering even land animals like chickens, laws and standards that aim to improve their welfare during transport are only just beginning to emerge.",22
https://www.animalask.org/post/animal-welfare-during-transport-a-first-look,Animal Welfare during Transport: a first look,"Jun 5, 2023",Ren Ryba,"https://static.wixstatic.com/media/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.jpg/v1/fill/w_288,h_162,fp_0.50_0.50,q_90,enc_auto/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.webp","Fish are a very diverse group of animals, so recommendations for improving fish welfare during transport should be specific to species, age, environment of origin, etc (12). Generally speaking, the major determinants of fish welfare during transport are handling, stocking density, water quality (including factors such as dissolved oxygen, pH, salinity, and temperature), and water movement (12–14)",23
https://www.animalask.org/post/animal-welfare-during-transport-a-first-look,Animal Welfare during Transport: a first look,"Jun 5, 2023",Ren Ryba,"https://static.wixstatic.com/media/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.jpg/v1/fill/w_288,h_162,fp_0.50_0.50,q_90,enc_auto/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.webp",The strongest recommendations on the welfare of fish during transport are available in:,24
https://www.animalask.org/post/animal-welfare-during-transport-a-first-look,Animal Welfare during Transport: a first look,"Jun 5, 2023",Ren Ryba,"https://static.wixstatic.com/media/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.jpg/v1/fill/w_288,h_162,fp_0.50_0.50,q_90,enc_auto/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.webp","Opinions issued by the UK Farm Animal Welfare Committee (15–17). These opinions focus on species of fish farmed in the UK (Atlantic salmon and rainbow trout).

RSPCA Assured standards for Atlantic salmon (18).

Global Animal Partnership standards for Atlantic salmon (19).",25
https://www.animalask.org/post/animal-welfare-during-transport-a-first-look,Animal Welfare during Transport: a first look,"Jun 5, 2023",Ren Ryba,"https://static.wixstatic.com/media/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.jpg/v1/fill/w_288,h_162,fp_0.50_0.50,q_90,enc_auto/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.webp",Shrimp,26
https://www.animalask.org/post/animal-welfare-during-transport-a-first-look,Animal Welfare during Transport: a first look,"Jun 5, 2023",Ren Ryba,"https://static.wixstatic.com/media/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.jpg/v1/fill/w_288,h_162,fp_0.50_0.50,q_90,enc_auto/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.webp","Shrimp are farmed in far larger numbers than even fish - hundreds of billions of shrimp are farmed each year, meaning that roughly five shrimp are farmed for every land animal farmed (20). Animal welfare legislation protecting shrimp has only recently begun to emerge (e.g. the 2022 Animal Welfare (Sentience) Act recognised shrimp sentience in the UK). Many shrimp are farmed under private certification schemes (21), but those schemes tend not to emphasise welfare. Unfortunately, this means that there are few examples of shrimp transport standards that could be drawn upon in animal welfare campaigns.",27
https://www.animalask.org/post/animal-welfare-during-transport-a-first-look,Animal Welfare during Transport: a first look,"Jun 5, 2023",Ren Ryba,"https://static.wixstatic.com/media/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.jpg/v1/fill/w_288,h_162,fp_0.50_0.50,q_90,enc_auto/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.webp","Some recommendations are available in the report by Shrimp Welfare Project, which gives an overview about factors affecting shrimp welfare in aquaculture (20). Careful handling and maximum packing weights could help reduce physical injury and stress to shrimp during transport. Further evidence is limited, making it more difficult to draw more comprehensive advice. The 1999 APEC guidelines provide some recommendations for reducing stress to shrimp during transport, though these recommendations also note that there is limited evidence to give comprehensive recommendations. If you are interested in future recommendations for improving shrimp welfare (during transport and elsewhere), we encourage you to follow the work of Shrimp Welfare Project - that organisation is likely to be at the leading edge of shrimp welfare advocacy.",28
https://www.animalask.org/post/animal-welfare-during-transport-a-first-look,Animal Welfare during Transport: a first look,"Jun 5, 2023",Ren Ryba,"https://static.wixstatic.com/media/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.jpg/v1/fill/w_288,h_162,fp_0.50_0.50,q_90,enc_auto/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.webp",Live export,29
https://www.animalask.org/post/animal-welfare-during-transport-a-first-look,Animal Welfare during Transport: a first look,"Jun 5, 2023",Ren Ryba,"https://static.wixstatic.com/media/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.jpg/v1/fill/w_288,h_162,fp_0.50_0.50,q_90,enc_auto/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.webp","For live export, we aren't aware of any reason why you shouldn't simply campaign for a ban on live export (rather than improving welfare standards). New Zealand has recently banned live export, following the sinking of a live export ship during a storm that killed 41 crew members and 6,000 cows (22). The government currently in power in Australia has stated an intention to gradually phase the industry out (5).",30
https://www.animalask.org/post/animal-welfare-during-transport-a-first-look,Animal Welfare during Transport: a first look,"Jun 5, 2023",Ren Ryba,"https://static.wixstatic.com/media/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.jpg/v1/fill/w_288,h_162,fp_0.50_0.50,q_90,enc_auto/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.webp","Other land animals (pigs, cows, sheep, etc)",31
https://www.animalask.org/post/animal-welfare-during-transport-a-first-look,Animal Welfare during Transport: a first look,"Jun 5, 2023",Ren Ryba,"https://static.wixstatic.com/media/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.jpg/v1/fill/w_288,h_162,fp_0.50_0.50,q_90,enc_auto/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.webp","Other land animals are farmed in far smaller numbers than chickens, fish, and shrimp. However, there are ample recommendations available for improving their welfare during transport, such as the various opinions issued by the EFSA Panel for Animal Health and Welfare (23–26), as well as certification schemes such as RSPCA Assured and Global Animal Partnership.",32
https://www.animalask.org/post/animal-welfare-during-transport-a-first-look,Animal Welfare during Transport: a first look,"Jun 5, 2023",Ren Ryba,"https://static.wixstatic.com/media/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.jpg/v1/fill/w_288,h_162,fp_0.50_0.50,q_90,enc_auto/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.webp",APPENDIX 1: POLAND,33
https://www.animalask.org/post/animal-welfare-during-transport-a-first-look,Animal Welfare during Transport: a first look,"Jun 5, 2023",Ren Ryba,"https://static.wixstatic.com/media/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.jpg/v1/fill/w_288,h_162,fp_0.50_0.50,q_90,enc_auto/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.webp","In this Appendix, we provide further details specific to Poland. We conducted this analysis on behalf of Otwarte Klatki (Open Cages Poland). For more information about the work of this organisation, see their website. If animal advocacy in Poland is not relevant to your work, feel free to skip this Appendix. ",34
https://www.animalask.org/post/animal-welfare-during-transport-a-first-look,Animal Welfare during Transport: a first look,"Jun 5, 2023",Ren Ryba,"https://static.wixstatic.com/media/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.jpg/v1/fill/w_288,h_162,fp_0.50_0.50,q_90,enc_auto/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.webp","Otwarte Klatki presented us with several candidate asks, and asked us to figure out which would be the best to campaign for. Overall, we recommend that campaigning on transport is not the best use of resources for animal advocacy organisations. We believe that working on other types of asks, such as on-farm welfare reform, would bring a much larger improvement for the lives of animals. This is discussed in detail in the main body of this report.",35
https://www.animalask.org/post/animal-welfare-during-transport-a-first-look,Animal Welfare during Transport: a first look,"Jun 5, 2023",Ren Ryba,"https://static.wixstatic.com/media/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.jpg/v1/fill/w_288,h_162,fp_0.50_0.50,q_90,enc_auto/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.webp","Nevertheless, we provide an initial discussion and analysis for the candidate transport asks with which Otwarte Klatki presented us. Overall, we conclude that decreasing journey lengths is the most promising transport ask, as there is very good evidence that shorter journey lengths improve welfare for chickens. We also conclude that improving temperature limits might be helpful, though the evidence is a little bit weaker. Again, we emphasise that even these asks are likely to be less impactful than asks beyond transport.",36
https://www.animalask.org/post/animal-welfare-during-transport-a-first-look,Animal Welfare during Transport: a first look,"Jun 5, 2023",Ren Ryba,"https://static.wixstatic.com/media/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.jpg/v1/fill/w_288,h_162,fp_0.50_0.50,q_90,enc_auto/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.webp",Our conclusions about each ask are as follows:,37
https://www.animalask.org/post/animal-welfare-during-transport-a-first-look,Animal Welfare during Transport: a first look,"Jun 5, 2023",Ren Ryba,"https://static.wixstatic.com/media/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.jpg/v1/fill/w_288,h_162,fp_0.50_0.50,q_90,enc_auto/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.webp","More inspections / install security cameras: We do not recommend this ask. Based on the existing body of research about enforcement of animal welfare regulations, we expect that this ask would benefit very few animals.

Improve temperature limits: We believe that this ask could be considered for a campaign. Data is scarce, which means that the impact of this ask is highly uncertain and risks being small or negligible. But it is possible that this ask could reduce suffering from heat and cold stress on some journeys. This would only affect animals who are transported during extreme temperatures and only for the duration of those journeys, and this would only prevent suffering for some of those animals.

Decrease journey lengths: We believe that this ask would be promising for a campaign. There is strong evidence that shorter journey lengths improve the welfare of transported chickens. However, even if this ask resulted in relatively strict limits on journey durations, the total effect would mostly be to shave a couple of hours off of the end of 20-30% of journeys. Again, this might be a small, meaningful improvement for the animals affected, though it would only benefit those animals for a couple of hours each.",38
https://www.animalask.org/post/animal-welfare-during-transport-a-first-look,Animal Welfare during Transport: a first look,"Jun 5, 2023",Ren Ryba,"https://static.wixstatic.com/media/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.jpg/v1/fill/w_288,h_162,fp_0.50_0.50,q_90,enc_auto/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.webp","In the remainder of this Appendix, we give a general discussion about each of these asks, and we also conduct some calculations to estimate the impact of each of these asks quantitatively. The general discussion is given at the top of the section for each ask. The calculations are then detailed. The results of the calculations are visualised in Figure A1. The calculations are only approximations, so they should be considered as nothing more than initial, back-of-the-envelope calculations. We encourage you to consider the calculations and this graph as just one small component of the broader discussions that we give.",39
https://www.animalask.org/post/animal-welfare-during-transport-a-first-look,Animal Welfare during Transport: a first look,"Jun 5, 2023",Ren Ryba,"https://static.wixstatic.com/media/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.jpg/v1/fill/w_288,h_162,fp_0.50_0.50,q_90,enc_auto/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.webp","There is one assumption that applies to all three asks: in our calculations, we only consider chickens. Of course, the asks would apply to other farmed animals too (e.g. pigs, cows, and so on). However, considering only one group of animals makes the calculations much more straightforward for the third ask (""Decrease journey lengths""), as each different group of animals have different journey lengths. It is important for our calculations to be comparable across the three asks, so we consider only chickens across all three asks. We do not think that explicitly adding other groups of farmed animals to the calculations would add much more information in terms of decision-making. Chickens account for roughly 97% of farmed land animals transported in Poland, according to the report commissioned by Otwarte Klatki (27). This is also true across the EU in general (7,28). So, considering only chickens allows us to capture almost all of the impact of each ask.",40
https://www.animalask.org/post/animal-welfare-during-transport-a-first-look,Animal Welfare during Transport: a first look,"Jun 5, 2023",Ren Ryba,"https://static.wixstatic.com/media/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.jpg/v1/fill/w_288,h_162,fp_0.50_0.50,q_90,enc_auto/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.webp","Figure A1: The results of our approximate calculations in which we estimate the impact of three transport asks in Poland (increasing inspections, improving temperature limits, reducing journey times). The top panel shows animal-years helped (animal-years = individuals * duration of welfare improvement), and the bottom panel shows individuals helped. The red points show the moderate estimates in which we have most confidence. The dashed lines show the range of our upper and lower estimates for each ask.",41
https://www.animalask.org/post/animal-welfare-during-transport-a-first-look,Animal Welfare during Transport: a first look,"Jun 5, 2023",Ren Ryba,"https://static.wixstatic.com/media/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.jpg/v1/fill/w_288,h_162,fp_0.50_0.50,q_90,enc_auto/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.webp",Ask 1. More inspections / install security cameras,42
https://www.animalask.org/post/animal-welfare-during-transport-a-first-look,Animal Welfare during Transport: a first look,"Jun 5, 2023",Ren Ryba,"https://static.wixstatic.com/media/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.jpg/v1/fill/w_288,h_162,fp_0.50_0.50,q_90,enc_auto/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.webp",Regular inspection of transports with competent workers,43
https://www.animalask.org/post/animal-welfare-during-transport-a-first-look,Animal Welfare during Transport: a first look,"Jun 5, 2023",Ren Ryba,"https://static.wixstatic.com/media/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.jpg/v1/fill/w_288,h_162,fp_0.50_0.50,q_90,enc_auto/c2b5df_88006ab707c34451b1e14a2b236620cc~mv2.webp",Systemic increase of inspections of transports by Inspection of Road Transport (Inspekcja Transportu Drogowego - ITD),44
