email_url,content,type,position,date,emails_sent,open_rate,click_through_rate,delivery_rate,bounce_rate,unsubscribe_rate,spam_rate,share_rate
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=9E39C679A7DEB4A22540EF23F30FEDED&temp=False&tx=0&source=Report,"Day 10:In Argentina, we hosted a cookery workshop for children, served cookies, played games and told animal stories. Today’s theme is obvious!Veganism is the future.",text,21,15 Nov 2021,"57,877",0.02,0.00,0.99,0.01,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=9E39C679A7DEB4A22540EF23F30FEDED&temp=False&tx=0&source=Report,"Day 11:In Italy, we joined three days of action at Agripunk farmed animal sanctuary to share food, knowledge and skills with activists and others under the themeveganism is enlightening.",text,22,15 Nov 2021,"57,877",0.02,0.00,0.99,0.01,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=9E39C679A7DEB4A22540EF23F30FEDED&temp=False&tx=0&source=Report,"Day 12:To showcase thatveganism is global, we were proud to work with a local activist who supports orphaned children in Uganda, not just by offering traditional plant-based foods but also with age-appropriate information about health and the environment.",text,23,15 Nov 2021,"57,877",0.02,0.00,0.99,0.01,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=9E39C679A7DEB4A22540EF23F30FEDED&temp=False&tx=0&source=Report,"Day 13:At the heart of all that we do is love, and so - with 50 children - we visited Farm Sanctuary in California to meet the animals rescued from the farming industry and to enjoy a beautiful vegan lunch.Veganism is love.",text,24,15 Nov 2021,"57,877",0.02,0.00,0.99,0.01,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=9E39C679A7DEB4A22540EF23F30FEDED&temp=False&tx=0&source=Report,"Day 14:Our final day saw us in Indonesia, working to get supplies to people most severely impacted by the pandemic, and to showcase how veganism reduces the likelihood of future pandemics. Our message to all?Veganism is impactful.",text,25,15 Nov 2021,"57,877",0.02,0.00,0.99,0.01,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=9E39C679A7DEB4A22540EF23F30FEDED&temp=False&tx=0&source=Report,"You can read more about our World Vegan Dayfood solidarity projects- the amazing people we partnered with, the communities we visited, and the reasons why we work this way  - inour blogs.",text,26,15 Nov 2021,"57,877",0.02,0.00,0.99,0.01,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=9E39C679A7DEB4A22540EF23F30FEDED&temp=False&tx=0&source=Report,READ MORE,text,27,15 Nov 2021,"57,877",0.02,0.00,0.99,0.01,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=9E39C679A7DEB4A22540EF23F30FEDED&temp=False&tx=0&source=Report,https://i4.createsend1.com/ei/t/DE/2B0/086/csimport/Video500K.151501.jpg,image,28,15 Nov 2021,"57,877",0.02,0.00,0.99,0.01,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=9E39C679A7DEB4A22540EF23F30FEDED&temp=False&tx=0&source=Report,"When the pandemic first began, it changed us as an organization. We wanted to do more, build connections across other social justice movements, and act in solidarity with other people fighting for a more just world. We started donating meals, all across the world, and partnering with people and NGOs we deeply admire.We pledged to give one million mealswhile at the same time working to highlight how small changes we make can have a significant impact in the world. We are delighted to have reached the half-way milestone, with half a million meals now donated.",text,29,15 Nov 2021,"57,877",0.02,0.00,0.99,0.01,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=9E39C679A7DEB4A22540EF23F30FEDED&temp=False&tx=0&source=Report,WATCH VIDEO,text,30,15 Nov 2021,"57,877",0.02,0.00,0.99,0.01,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=9E39C679A7DEB4A22540EF23F30FEDED&temp=False&tx=0&source=Report,"Our deepest thanksto everyone who has supported us and worked with us. We are proud and honored to be part of a compassionate global movement that seeks to educate, motivate and liberate.",text,31,15 Nov 2021,"57,877",0.02,0.00,0.99,0.01,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=9E39C679A7DEB4A22540EF23F30FEDED&temp=False&tx=0&source=Report,Team Million Dollar Vegan,text,32,15 Nov 2021,"57,877",0.02,0.00,0.99,0.01,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=9E39C679A7DEB4A22540EF23F30FEDED&temp=False&tx=0&source=Report,https://i6.createsend1.com/ti/t/3B/5EE/89A/031025/footer-logo.png,image,33,15 Nov 2021,"57,877",0.02,0.00,0.99,0.01,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=9E39C679A7DEB4A22540EF23F30FEDED&temp=False&tx=0&source=Report,Thank you for trying vegan,text,34,15 Nov 2021,"57,877",0.02,0.00,0.99,0.01,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=9E39C679A7DEB4A22540EF23F30FEDED&temp=False&tx=0&source=Report,"© 2021 Million Dollar Vegan INC. All Rights ReservedUnsubscribeto no longer receive emails from usMillion Dollar Vegan INC -133 East de la Guerra Street #396,Santa Barbara, CA 93101-2228, U.S.A.",text,35,15 Nov 2021,"57,877",0.02,0.00,0.99,0.01,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=A3ED897A647BFB6C2540EF23F30FEDED&temp=False&tx=0&source=Report,https://i1.createsend1.com/ti/t/B4/3C7/FCD/225148/logo.png,image,1,28 Dec 2020,"1,548",0.10,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=A3ED897A647BFB6C2540EF23F30FEDED&temp=False&tx=0&source=Report,https://i1.createsend1.com/ei/t/AF/DB6/0D2/csimport/Bilan2020.165524.jpg,image,2,28 Dec 2020,"1,548",0.10,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=A3ED897A647BFB6C2540EF23F30FEDED&temp=False&tx=0&source=Report,UNE ANNÉE DE CHANGEMENT ET DE CROISSANCE,text,3,28 Dec 2020,"1,548",0.10,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=A3ED897A647BFB6C2540EF23F30FEDED&temp=False&tx=0&source=Report,"Quelle année !Il ne peut y avoir une seule personne sur la planète dont la vie n'a pas été affectée par la Covid-19, que cela se soit traduit par une restriction de liberté, une perte de revenus, une maladie ou, pire encore, la perte d'un être cher. À tous ceux qui ont lutté, nous adressons notre amour et notre compassion. Pour Million Dollar Vegan, l'année 2020 s'est traduite par un changement de direction : nous nous efforçons desoutenir les personnes les plus affectées, tout en sensibilisant le plus grand monde auxcauses des pandémies.",text,4,28 Dec 2020,"1,548",0.10,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=A3ED897A647BFB6C2540EF23F30FEDED&temp=False&tx=0&source=Report,"Au mois de mai, nous avons commencé à distribuer des repas sains et nutritifs à ceux qui en ont le plus besoin. Nous avons établi des partenariats avec des organisations et des entreprises véganes et, avec l'aide de formidables bénévoles et le soutien de plusieurs personnalités,nous avons préparé et distribué des repas chauds, des provisions alimentaires et des produits d'hygiène dans 14 pays de par le monde.",text,5,28 Dec 2020,"1,548",0.10,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=A3ED897A647BFB6C2540EF23F30FEDED&temp=False&tx=0&source=Report,"Tout en servant les personnes dans le besoin, nous avons fait passer le message au monde entier que nous devonsretirer les pandémies du menu. L'élevage, la consommation et l'exploitation des animaux sont des questions éthiques, mais il n'a jamais été aussi clair qu'il s'agit également d'un problème de santé mondiale.",text,6,28 Dec 2020,"1,548",0.10,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=A3ED897A647BFB6C2540EF23F30FEDED&temp=False&tx=0&source=Report,"En coordonnant des actions lors de laJournée mondiale de l'environnement, de laJournée mondiale de l'Amazonieet de laJournée mondiale du véganisme, nous avons contribué à montrer que la destruction de l'environnement et la Covid-19 
sont liés entre eux et sont aussi étroitement liés à la nourriture que nous consommons. Nous avons étés soutenus par Anitta, Xuxa, Myá, Anushka Manchanda, Matthieu Ricard, Evanna Lynch et de nombreuses autres personnes merveilleuses. Nous avons même réussi à faire parvenir de la nourriture à des communautés isoléesau cœur de la forêt amazonienne.",text,7,28 Dec 2020,"1,548",0.10,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=A3ED897A647BFB6C2540EF23F30FEDED&temp=False&tx=0&source=Report,"Nous nous sommes engagés à fournir un million de repas végétaliens à ceux qui en ont besoin d'ici 2022 et nous en avons déjà distribué plus de 300 000. Il reste encore beaucoup à faire ! Tenez-vous au courant de nos progrès dans la section ""Aide alimentaire"" de notre site web.",text,8,28 Dec 2020,"1,548",0.10,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=A3ED897A647BFB6C2540EF23F30FEDED&temp=False&tx=0&source=Report,https://i2.createsend1.com/ei/t/AF/DB6/0D2/csimport/ThankYouVideo.170610.jpg,image,9,28 Dec 2020,"1,548",0.10,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=A3ED897A647BFB6C2540EF23F30FEDED&temp=False&tx=0&source=Report,"Notre communauté n'a cessé de grandir. Nous sommes désormais plus de 100 000 abonnés sur notre page Instagram en Anglais (et plus de 50 000 abonnés sur notre page espagnole) ! Pour célébrer le franchissement de ce seuil symbolique, nous avons réaliséune courte vidéo de remerciementsqui présente tout le travail accompli depuis le lancement de Million Dollar Vegan, il y a deux ans de cela.",text,10,28 Dec 2020,"1,548",0.10,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=A3ED897A647BFB6C2540EF23F30FEDED&temp=False&tx=0&source=Report,VOIR LA VIDÉO,text,11,28 Dec 2020,"1,548",0.10,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=A3ED897A647BFB6C2540EF23F30FEDED&temp=False&tx=0&source=Report,https://i3.createsend1.com/ei/t/AF/DB6/0D2/csimport/SignUpFRA.171110.jpg,image,12,28 Dec 2020,"1,548",0.10,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=A3ED897A647BFB6C2540EF23F30FEDED&temp=False&tx=0&source=Report,"Il y a un changement que nous pouvons faire qui pourrait radicalement améliorer notresanté, renforcer notre système immunitaire, protéger lesanimauxet laplanète, et réduire considérablement le risque d'une nouvellepandémie. Bien sûr, vous savez ce dont il s'agit ! Si vous êtes déjà vegan, pourquoi ne pas encourager vos proches às'inscrirepour essayer le végétalisme en janvier ?Les encourager à franchir ce pas pourrait être le cadeau le plus précieux que vous puissiez leur offrir.",text,13,28 Dec 2020,"1,548",0.10,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=A3ED897A647BFB6C2540EF23F30FEDED&temp=False&tx=0&source=Report,"Pour ceux qui y participent, nous envoyons 31 mails d'accompagnement riches d'informations, de bons conseils, de témoignages inspirants et de délicieuses recettes :",text,14,28 Dec 2020,"1,548",0.10,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=A3ED897A647BFB6C2540EF23F30FEDED&temp=False&tx=0&source=Report,MANGER VEGAN,text,15,28 Dec 2020,"1,548",0.10,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=A3ED897A647BFB6C2540EF23F30FEDED&temp=False&tx=0&source=Report,"Enfin, un grand Merci ❤️",text,16,28 Dec 2020,"1,548",0.10,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=A3ED897A647BFB6C2540EF23F30FEDED&temp=False&tx=0&source=Report,"Merci de nous soutenir, d'aimer nos publications et de partager notre travail. Merci pour tous les choix empreints de compassion que vous avez eu le courage de faire, et pour avoir inspiré d'autres personnes à reconsidérer leurs propres habitudes. Merci de faire partie de notre communauté bienveillante et d'aider à protéger cette belle planète et tous ses habitants. Nous sommes fiers de vous avoir à nos côtés, et d'être à vos côtés.",text,17,28 Dec 2020,"1,548",0.10,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=A3ED897A647BFB6C2540EF23F30FEDED&temp=False&tx=0&source=Report,Nous vous souhaitons de joyeuses fêtes et nous vous adressons nos meilleurs vœux de sérénité pour la nouvelle année.,text,18,28 Dec 2020,"1,548",0.10,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=A3ED897A647BFB6C2540EF23F30FEDED&temp=False&tx=0&source=Report,https://i6.createsend1.com/ti/t/B4/3C7/FCD/225148/footer-logo.png,image,19,28 Dec 2020,"1,548",0.10,0.01,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=AAAF9340BAF6BB7B2540EF23F30FEDED&temp=False&tx=0&source=Report,https://i4.createsend1.com/ti/t/90/878/18C/220726/logo.png,image,1,29 May 2024,"28,376",0.08,0.00,0.99,0.01,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=AAAF9340BAF6BB7B2540EF23F30FEDED&temp=False&tx=0&source=Report,"Neste mês, convidamos você a apoiar aqueles que foram afetados pelas chuvas e inundações no Rio Grande do Sul. Além disso, para renovar nossas energias, vamos destacar o trabalho de ativistas que se dedicam à causa animal e compartilhar notícias inspiradoras que nos encherão de esperança e motivação.",text,2,29 May 2024,"28,376",0.08,0.00,0.99,0.01,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=AAAF9340BAF6BB7B2540EF23F30FEDED&temp=False&tx=0&source=Report,https://i1.createsend1.com/ei/t/6A/D79/669/csimport/image2.153304.jpg,image,3,29 May 2024,"28,376",0.08,0.00,0.99,0.01,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=AAAF9340BAF6BB7B2540EF23F30FEDED&temp=False&tx=0&source=Report,"Estamos vivendo um dos maiores desastres climáticos da história do Brasil. Mais de 80.000 pessoas ficaram desabrigadas no Rio Grande do Sul por conta da maior enchente que o estado já enfrentou. O Brasil está sendo afetado pelas consequências da crise ambiental que já ameaça nossa população com eventos climáticos extremos. As vidas de pessoas e animais da região sul estão em perigo, e o país precisa se unir para ajudar.",text,4,29 May 2024,"28,376",0.08,0.00,0.99,0.01,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=AAAF9340BAF6BB7B2540EF23F30FEDED&temp=False&tx=0&source=Report,OGrupo de Resposta a Animais em Desastre(GRAD) está no local para ajudar a socorrer vítimas de todas as espécies. Super-heróis realmente existem e precisam da nossa ajuda.,text,5,29 May 2024,"28,376",0.08,0.00,0.99,0.01,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=AAAF9340BAF6BB7B2540EF23F30FEDED&temp=False&tx=0&source=Report,"Se puder, faça uma doação via Pix: 54.465.282/0001-21.",text,6,29 May 2024,"28,376",0.08,0.00,0.99,0.01,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=AAAF9340BAF6BB7B2540EF23F30FEDED&temp=False&tx=0&source=Report,Siga o GRAD,text,7,29 May 2024,"28,376",0.08,0.00,0.99,0.01,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=AAAF9340BAF6BB7B2540EF23F30FEDED&temp=False&tx=0&source=Report,https://i2.createsend1.com/ei/t/6A/D79/669/csimport/image4.153400.jpg,image,8,29 May 2024,"28,376",0.08,0.00,0.99,0.01,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=AAAF9340BAF6BB7B2540EF23F30FEDED&temp=False&tx=0&source=Report,"A pecuária, além de causar sofrimento inimaginável e desnecessário para bilhões de animais, é a principal causa do desmatamento, da perda de vida selvagem, da degradação ambiental e das emissões de gases do efeito estufa no Brasil, contribuindo para o aumento da temperatura global e agravando eventos climáticos extremos. Leia nosso blog para entender como o que comemos afeta o clima da Terra.",text,9,29 May 2024,"28,376",0.08,0.00,0.99,0.01,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=AAAF9340BAF6BB7B2540EF23F30FEDED&temp=False&tx=0&source=Report,Acesse o blog,text,10,29 May 2024,"28,376",0.08,0.00,0.99,0.01,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=AAAF9340BAF6BB7B2540EF23F30FEDED&temp=False&tx=0&source=Report,https://i3.createsend1.com/ei/t/6A/D79/669/csimport/image3.153512.jpg,image,11,29 May 2024,"28,376",0.08,0.00,0.99,0.01,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=AAAF9340BAF6BB7B2540EF23F30FEDED&temp=False&tx=0&source=Report,"Guardiã do Santuário Vale da Rainha, Patrícia Varela compartilha sua jornada espiritual, onde amor e respeito por todas as formas de vida se entrelaçam e se conectam com o veganismo.",text,12,29 May 2024,"28,376",0.08,0.00,0.99,0.01,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=AAAF9340BAF6BB7B2540EF23F30FEDED&temp=False&tx=0&source=Report,Assista ao vídeo,text,13,29 May 2024,"28,376",0.08,0.00,0.99,0.01,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=AAAF9340BAF6BB7B2540EF23F30FEDED&temp=False&tx=0&source=Report,https://i4.createsend1.com/ei/t/6A/D79/669/csimport/image1.153558.jpg,image,14,29 May 2024,"28,376",0.08,0.00,0.99,0.01,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=AAAF9340BAF6BB7B2540EF23F30FEDED&temp=False&tx=0&source=Report,"Leyllah Divaé multiartista, cantora, drag queen e ativista vegana reconhecida como uma das pioneiras do veganismo no universo das drags brasileiras. Vencedora do programa Queen Stars Brasil, ela se destaca por unir sua arte à defesa dos direitos dos animais. Leyllah já lançou músicas engajadas sobre veganismo, como ""Senciente"", em parceria com a Geração Vegana. Esse mês, a artista lançou 
sua mais recente obra, ""Sempre Será o Amor"".",text,15,29 May 2024,"28,376",0.08,0.00,0.99,0.01,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=AAAF9340BAF6BB7B2540EF23F30FEDED&temp=False&tx=0&source=Report,Assista ao seu novo clipe,text,16,29 May 2024,"28,376",0.08,0.00,0.99,0.01,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=AAAF9340BAF6BB7B2540EF23F30FEDED&temp=False&tx=0&source=Report,"Em meio a um momento tão difícil no nosso país, separamos algumas notícias que vão aquecer seu coração!",text,17,29 May 2024,"28,376",0.08,0.00,0.99,0.01,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=AAAF9340BAF6BB7B2540EF23F30FEDED&temp=False&tx=0&source=Report,https://i8.createsend1.com/ti/t/90/878/18C/220726/author-genv.jpg,image,18,29 May 2024,"28,376",0.08,0.00,0.99,0.01,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=AAAF9340BAF6BB7B2540EF23F30FEDED&temp=False&tx=0&source=Report,https://i7.createsend1.com/ti/t/90/878/18C/220726/lightning-bolt.png,image,19,29 May 2024,"28,376",0.08,0.00,0.99,0.01,0.00,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=AB46EF6342AFD2F72540EF23F30FEDED&temp=False&tx=0&source=Report,https://i1.createsend1.com/ti/t/3B/5EE/89A/031025/logo.png,image,1,22 Oct 2021,"58,205",0.02,0.00,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=AB46EF6342AFD2F72540EF23F30FEDED&temp=False&tx=0&source=Report,https://i2.createsend1.com/ti/t/3B/5EE/89A/031025/banner.png,image,2,22 Oct 2021,"58,205",0.02,0.00,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=AB46EF6342AFD2F72540EF23F30FEDED&temp=False&tx=0&source=Report,"We'd love to get your participation in this quick,2 minute surveyabout Million Dollar Vegan's past and future $1M challenges - it would be super helpful for us to know your thoughts before we begin planning our next million-dollar challenge:",text,3,22 Oct 2021,"58,205",0.02,0.00,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=AB46EF6342AFD2F72540EF23F30FEDED&temp=False&tx=0&source=Report,TAKE THE SURVEY,text,4,22 Oct 2021,"58,205",0.02,0.00,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=AB46EF6342AFD2F72540EF23F30FEDED&temp=False&tx=0&source=Report,https://i6.createsend1.com/ti/t/3B/5EE/89A/031025/footer-logo.png,image,5,22 Oct 2021,"58,205",0.02,0.00,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=AB46EF6342AFD2F72540EF23F30FEDED&temp=False&tx=0&source=Report,Thank you!,text,6,22 Oct 2021,"58,205",0.02,0.00,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=AB46EF6342AFD2F72540EF23F30FEDED&temp=False&tx=0&source=Report,"Â© 2021 Million Dollar Vegan INC. All Rights ReservedUnsubscribeto no longer receive emails from usMillion Dollar Vegan INC -133 East de la Guerra Street #396,Santa Barbara, CA 93101-2228, U.S.A.",text,7,22 Oct 2021,"58,205",0.02,0.00,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=B076C746C4C6B00F2540EF23F30FEDED&temp=False&tx=0&source=Report,https://i3.createsend1.com/ti/t/1F/E51/6DB/220749/logo.png,image,1,21 Nov 2022,"59,605",0.03,0.00,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=B076C746C4C6B00F2540EF23F30FEDED&temp=False&tx=0&source=Report,https://i1.createsend1.com/ei/t/4C/3AF/6A9/csimport/GenV-Launch-Cover-Spanish-ok.025110.jpg,image,2,21 Nov 2022,"59,605",0.03,0.00,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=B076C746C4C6B00F2540EF23F30FEDED&temp=False&tx=0&source=Report,"en el que compartimos las novedades interesantes del proyecto GenV, los nuevos videos y un adelanto de algunas grandes noticias de la campaña por el mes del veganismo.",text,3,21 Nov 2022,"59,605",0.03,0.00,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=B076C746C4C6B00F2540EF23F30FEDED&temp=False&tx=0&source=Report,https://i2.createsend1.com/ei/t/4C/3AF/6A9/csimport/diadelveganismo.165815.jpg,image,4,21 Nov 2022,"59,605",0.03,0.00,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=B076C746C4C6B00F2540EF23F30FEDED&temp=False&tx=0&source=Report,"Noviembre es el mes del veganismo y decidimos celebrarlo ayudando a quienes más nos necesitan. ¿Conoces nuestros desafíos veganos? Son guías súper completas en las que te llegará al mail información valiosa sobre el veganismo y consejos para que tu transición a una alimentación basada en plantas sea muy sencilla. Puedes elegir ser vegan por los animales, por tu salud o por el planeta. ¡O por todos esos motivos juntos!",text,5,21 Nov 2022,"59,605",0.03,0.00,0.99,0.01,0.01,0.00,0.00
https://email.milliondollarvegan.com/campaigns/reports/viewCampaign.aspx?d=t&c=C22B83A967BC3523&ID=B076C746C4C6B00F2540EF23F30FEDED&temp=False&tx=0&source=Report,"Durante noviembre, cada suscripción nueva a estos desafíos se convierte en un dólar que GenV donará a instituciones que lo necesitan.",text,6,21 Nov 2022,"59,605",0.03,0.00,0.99,0.01,0.01,0.00,0.00
